t,v1,v2
0.000962,-6.48,-1.28
0.000964,-6.4,-1.28
0.000966,-6.4,-1.2
0.000968,-6.48,-1.2
0.00097,-6.48,-1.2
0.000972,-6.56,-1.2
0.000974,-6.56,-1.2
0.000976,-6.56,-1.2
0.000978,-6.56,-1.12
0.00098,-6.56,-1.12
0.000982,-6.56,-1.04
0.000984,-6.48,-1.04
0.000986,-6.48,-1.04
0.000988,-6.48,-1.04
0.00099,-6.48,-0.96
0.000992,-6.56,-0.96
0.000994,-6.56,-0.96
0.000996,-6.64,-0.88
0.000998,-6.56,-0.88
0.001,-6.56,-0.88
0.001002,-6.4,-0.88
0.001004,-6.32,-0.88
0.001006,-6.32,-0.8
0.001008,-6.32,-0.8
0.00101,-6.32,-0.8
0.001012,-6.48,-0.8
0.001014,-6.48,-0.8
0.001016,-6.56,-0.72
0.001018,-6.56,-0.64
0.00102,-6.48,-0.64
0.001022,-6.4,-0.64
0.001024,-6.32,-0.56
0.001026,-6.24,-0.56
0.001028,-6.24,-0.56
0.00103,-6.24,-0.48
0.001032,-6.32,-0.48
0.001034,-6.32,-0.48
0.001036,-6.4,-0.48
0.001038,-6.48,-0.48
0.00104,-6.4,-0.4
0.001042,-6.4,-0.32
0.001044,-6.32,-0.4
0.001046,-6.24,-0.4
0.001048,-6.24,-0.4
0.00105,-6.24,-0.32
0.001052,-6.24,-0.32
0.001054,-6.24,-0.32
0.001056,-6.32,-0.32
0.001058,-6.32,-0.32
0.00106,-6.4,-0.32
0.001062,-6.4,-0.24
0.001064,-6.32,-0.32
0.001066,-6.24,-0.24
0.001068,-6.24,-0.24
0.00107,-6.16,-0.16
0.001072,-6.16,-0.08
0.001074,-6.16,-0.08
0.001076,-6.16,-0.08
0.001078,-6.24,-0.08
0.00108,-6.24,-0.08
0.001082,-6.24,0
0.001084,-6.24,0
0.001086,-6.24,0
0.001088,-6.16,0
0.00109,-6.16,0.08
0.001092,-6.08,0.08
0.001094,-6.08,0.08
0.001096,-6.08,0.16
0.001098,-6.16,0.16
0.0011,-6.16,0.16
0.001102,-6.24,0.16
0.001104,-6.24,0.16
0.001106,-6.24,0.16
0.001108,-6.16,0.16
0.00111,-6.08,0.24
0.001112,-6,0.24
0.001114,-6,0.24
0.001116,-6,0.32
0.001118,-6.08,0.32
0.00112,-6.08,0.32
0.001122,-6.16,0.32
0.001124,-6.24,0.4
0.001126,-6.16,0.4
0.001128,-6.16,0.4
0.00113,-6.08,0.48
0.001132,-6,0.48
0.001134,-5.92,0.48
0.001136,-5.92,0.56
0.001138,-5.92,0.56
0.00114,-6,0.56
0.001142,-6,0.56
0.001144,-6.08,0.56
0.001146,-6.16,0.56
0.001148,-6.08,0.56
0.00115,-6.08,0.64
0.001152,-6,0.56
0.001154,-5.84,0.64
0.001156,-5.76,0.64
0.001158,-5.84,0.64
0.00116,-5.84,0.72
0.001162,-5.84,0.72
0.001164,-5.92,0.72
0.001166,-5.84,0.8
0.001168,-5.92,0.8
0.00117,-5.92,0.8
0.001172,-5.84,0.8
0.001174,-5.76,0.8
0.001176,-5.68,0.8
0.001178,-5.68,0.8
0.00118,-5.68,0.8
0.001182,-5.68,0.8
0.001184,-5.76,0.88
0.001186,-5.76,0.88
0.001188,-5.76,0.88
0.00119,-5.84,0.88
0.001192,-5.76,0.88
0.001194,-5.76,0.96
0.001196,-5.68,0.96
0.001198,-5.68,0.96
0.0012,-5.6,0.96
0.001202,-5.6,1.04
0.001204,-5.6,1.04
0.001206,-5.68,1.04
0.001208,-5.76,1.04
0.00121,-5.76,1.12
0.001212,-5.76,1.12
0.001214,-5.68,1.12
0.001216,-5.6,1.12
0.001218,-5.6,1.12
0.00122,-5.52,1.2
0.001222,-5.52,1.2
0.001224,-5.52,1.2
0.001226,-5.6,1.2
0.001228,-5.6,1.2
0.00123,-5.6,1.2
0.001232,-5.68,1.28
0.001234,-5.6,1.28
0.001236,-5.52,1.28
0.001238,-5.44,1.28
0.00124,-5.36,1.28
0.001242,-5.36,1.28
0.001244,-5.28,1.36
0.001246,-5.36,1.28
0.001248,-5.36,1.36
0.00125,-5.44,1.36
0.001252,-5.52,1.36
0.001254,-5.52,1.36
0.001256,-5.52,1.36
0.001258,-5.44,1.36
0.00126,-5.28,1.44
0.001262,-5.28,1.44
0.001264,-5.2,1.44
0.001266,-5.2,1.52
0.001268,-5.2,1.52
0.00127,-5.2,1.52
0.001272,-5.28,1.52
0.001274,-5.2,1.52
0.001276,-5.2,1.52
0.001278,-5.2,1.52
0.00128,-5.04,1.52
0.001282,-5.04,1.52
0.001284,-5.04,1.52
0.001286,-5.04,1.52
0.001288,-4.96,1.52
0.00129,-5.04,1.6
0.001292,-5.04,1.52
0.001294,-5.12,1.52
0.001296,-5.12,1.52
0.001298,-5.12,1.6
0.0013,-5.2,1.6
0.001302,-5.12,1.6
0.001304,-5.04,1.6
0.001306,-5.04,1.68
0.001308,-4.96,1.68
0.00131,-4.96,1.6
0.001312,-4.96,1.68
0.001314,-5.04,1.76
0.001316,-5.04,1.68
0.001318,-5.04,1.68
0.00132,-4.96,1.68
0.001322,-4.88,1.68
0.001324,-4.8,1.68
0.001326,-4.8,1.68
0.001328,-4.8,1.68
0.00133,-4.72,1.68
0.001332,-4.8,1.68
0.001334,-4.8,1.68
0.001336,-4.88,1.68
0.001338,-4.88,1.68
0.00134,-4.88,1.68
0.001342,-4.88,1.76
0.001344,-4.8,1.76
0.001346,-4.72,1.84
0.001348,-4.64,1.84
0.00135,-4.64,1.84
0.001352,-4.56,1.92
0.001354,-4.64,1.92
0.001356,-4.64,1.92
0.001358,-4.64,1.92
0.00136,-4.72,1.92
0.001362,-4.64,1.92
0.001364,-4.64,2
0.001366,-4.56,1.92
0.001368,-4.48,1.92
0.00137,-4.48,2
0.001372,-4.48,2
0.001374,-4.48,2
0.001376,-4.48,2.08
0.001378,-4.56,2.08
0.00138,-4.56,2.08
0.001382,-4.64,2.08
0.001384,-4.56,2.08
0.001386,-4.48,2.08
0.001388,-4.4,2
0.00139,-4.32,1.92
0.001392,-4.32,1.92
0.001394,-4.24,1.92
0.001396,-4.32,2
0.001398,-4.4,1.92
0.0014,-4.4,1.92
0.001402,-4.48,1.92
0.001404,-4.48,1.92
0.001406,-4.4,1.92
0.001408,-4.4,1.92
0.00141,-4.32,2
0.001412,-4.24,2
0.001414,-4.16,2
0.001416,-4.24,2
0.001418,-4.24,2.08
0.00142,-4.24,2
0.001422,-4.24,2
0.001424,-4.24,2
0.001426,-4.24,2.08
0.001428,-4.24,2
0.00143,-4.16,2.08
0.001432,-4.08,2.08
0.001434,-4,2.08
0.001436,-4,2.08
0.001438,-4,2.08
0.00144,-4,2
0.001442,-4,2.08
0.001444,-4.08,2
0.001446,-4.08,2.08
0.001448,-4.08,2.08
0.00145,-4,2.08
0.001452,-4,2.08
0.001454,-3.92,2.08
0.001456,-3.76,2.08
0.001458,-3.76,2
0.00146,-3.84,2
0.001462,-3.92,1.92
0.001464,-3.92,2
0.001466,-4,2.08
0.001468,-4,2
0.00147,-4,2.08
0.001472,-3.92,2.08
0.001474,-3.84,2.08
0.001476,-3.76,2.16
0.001478,-3.68,2.16
0.00148,-3.68,2.16
0.001482,-3.68,2.16
0.001484,-3.76,2.08
0.001486,-3.76,2.16
0.001488,-3.76,2.16
0.00149,-3.76,2.16
0.001492,-3.76,2.16
0.001494,-3.68,2.08
0.001496,-3.68,2.08
0.001498,-3.6,2.08
0.0015,-3.52,2.08
0.001502,-3.6,2.16
0.001504,-3.6,2.16
0.001506,-3.68,2.16
0.001508,-3.76,2.08
0.00151,-3.84,2.08
0.001512,-3.76,2.08
0.001514,-3.76,2.16
0.001516,-3.68,2.16
0.001518,-3.6,2.16
0.00152,-3.52,2.24
0.001522,-3.52,2.16
0.001524,-3.52,2.16
0.001526,-3.52,2.16
0.001528,-3.52,2.16
0.00153,-3.52,2.08
0.001532,-3.52,2.16
0.001534,-3.52,2.16
0.001536,-3.52,2.08
0.001538,-3.44,2.08
0.00154,-3.36,2.16
0.001542,-3.28,2.16
0.001544,-3.28,2.16
0.001546,-3.28,2.16
0.001548,-3.44,2.16
0.00155,-3.44,2.16
0.001552,-3.44,2.08
0.001554,-3.44,2.08
0.001556,-3.44,2.16
0.001558,-3.44,2.16
0.00156,-3.36,2.16
0.001562,-3.28,2.16
0.001564,-3.28,2.16
0.001566,-3.28,2.16
0.001568,-3.2,2.16
0.00157,-3.28,2.16
0.001572,-3.28,2.16
0.001574,-3.36,2.16
0.001576,-3.28,2.08
0.001578,-3.28,2.16
0.00158,-3.2,2.16
0.001582,-3.2,2.16
0.001584,-3.12,2.16
0.001586,-3.04,2.08
0.001588,-3.12,2.08
0.00159,-3.2,2.16
0.001592,-3.2,2.08
0.001594,-3.2,2.08
0.001596,-3.28,2.08
0.001598,-3.2,2.08
0.0016,-3.2,2.08
0.001602,-3.04,2.08
0.001604,-3.04,2.08
0.001606,-3.04,2.08
0.001608,-2.96,2.08
0.00161,-2.96,2.08
0.001612,-3.04,2.08
0.001614,-3.04,2.08
0.001616,-3.12,2.08
0.001618,-3.12,2
0.00162,-3.12,2.08
0.001622,-3.04,2.08
0.001624,-3.04,2.08
0.001626,-2.96,2.08
0.001628,-2.88,2
0.00163,-2.88,2
0.001632,-2.88,1.92
0.001634,-2.96,2
0.001636,-2.96,2
0.001638,-2.96,2
0.00164,-2.96,2
0.001642,-2.96,2
0.001644,-2.88,2
0.001646,-2.88,1.92
0.001648,-2.8,2
0.00165,-2.72,2
0.001652,-2.72,1.92
0.001654,-2.8,2
0.001656,-2.8,2
0.001658,-2.88,1.92
0.00166,-2.88,2
0.001662,-2.8,2
0.001664,-2.8,2
0.001666,-2.8,2
0.001668,-2.72,2
0.00167,-2.64,2
0.001672,-2.64,1.92
0.001674,-2.72,1.92
0.001676,-2.72,1.92
0.001678,-2.8,1.92
0.00168,-2.8,1.92
0.001682,-2.8,1.92
0.001684,-2.88,1.92
0.001686,-2.8,1.92
0.001688,-2.72,1.92
0.00169,-2.64,1.92
0.001692,-2.56,1.84
0.001694,-2.56,1.92
0.001696,-2.56,1.92
0.001698,-2.56,1.92
0.0017,-2.64,1.92
0.001702,-2.64,1.92
0.001704,-2.72,1.92
0.001706,-2.64,1.92
0.001708,-2.64,1.92
0.00171,-2.48,1.92
0.001712,-2.48,1.92
0.001714,-2.48,1.92
0.001716,-2.48,1.92
0.001718,-2.48,1.92
0.00172,-2.56,1.92
0.001722,-2.64,1.92
0.001724,-2.64,1.92
0.001726,-2.56,1.92
0.001728,-2.56,1.84
0.00173,-2.56,1.76
0.001732,-2.48,1.84
0.001734,-2.48,1.76
0.001736,-2.32,1.84
0.001738,-2.4,1.84
0.00174,-2.4,1.84
0.001742,-2.48,1.84
0.001744,-2.56,1.76
0.001746,-2.56,1.84
0.001748,-2.56,1.76
0.00175,-2.48,1.76
0.001752,-2.4,1.76
0.001754,-2.4,1.76
0.001756,-2.4,1.76
0.001758,-2.32,1.76
0.00176,-2.4,1.76
0.001762,-2.4,1.76
0.001764,-2.48,1.68
0.001766,-2.48,1.76
0.001768,-2.48,1.76
0.00177,-2.48,1.76
0.001772,-2.48,1.76
0.001774,-2.4,1.76
0.001776,-2.32,1.76
0.001778,-2.24,1.76
0.00178,-2.24,1.76
0.001782,-2.24,1.68
0.001784,-2.32,1.68
0.001786,-2.32,1.68
0.001788,-2.32,1.68
0.00179,-2.4,1.68
0.001792,-2.32,1.68
0.001794,-2.32,1.68
0.001796,-2.32,1.6
0.001798,-2.24,1.6
0.0018,-2.16,1.6
0.001802,-2.16,1.52
0.001804,-2.16,1.6
0.001806,-2.24,1.6
0.001808,-2.24,1.6
0.00181,-2.24,1.6
0.001812,-2.32,1.6
0.001814,-2.32,1.68
0.001816,-2.16,1.6
0.001818,-2.16,1.6
0.00182,-2,1.6
0.001822,-2,1.52
0.001824,-2,1.52
0.001826,-2,1.52
0.001828,-2.16,1.52
0.00183,-2.24,1.52
0.001832,-2.24,1.52
0.001834,-2.24,1.52
0.001836,-2.16,1.52
0.001838,-2.08,1.52
0.00184,-2,1.52
0.001842,-2,1.44
0.001844,-2,1.44
0.001846,-2.08,1.44
0.001848,-2.08,1.44
0.00185,-2.16,1.44
0.001852,-2.24,1.44
0.001854,-2.24,1.44
0.001856,-2.24,1.44
0.001858,-2.16,1.44
0.00186,-2.08,1.52
0.001862,-2,1.52
0.001864,-2,1.52
0.001866,-2,1.44
0.001868,-2,1.44
0.00187,-2.08,1.44
0.001872,-2.08,1.44
0.001874,-2.08,1.44
0.001876,-2.16,1.44
0.001878,-2.16,1.36
0.00188,-2.08,1.36
0.001882,-2.08,1.36
0.001884,-2,1.36
0.001886,-2,1.36
0.001888,-2,1.36
0.00189,-2.08,1.36
0.001892,-2.08,1.36
0.001894,-2.16,1.36
0.001896,-2.24,1.36
0.001898,-2.24,1.36
0.0019,-2.08,1.36
0.001902,-2.08,1.36
0.001904,-2,1.36
0.001906,-2,1.36
0.001908,-2,1.36
0.00191,-2,1.36
0.001912,-2,1.28
0.001914,-2.08,1.28
0.001916,-2.08,1.28
0.001918,-2.08,1.28
0.00192,-2.08,1.28
0.001922,-2.08,1.28
0.001924,-2,1.28
0.001926,-1.92,1.28
0.001928,-1.92,1.28
0.00193,-1.92,1.28
0.001932,-1.92,1.2
0.001934,-2,1.2
0.001936,-2.08,1.28
0.001938,-2,1.2
0.00194,-2.08,1.2
0.001942,-2.08,1.12
0.001944,-2,1.2
0.001946,-2,1.2
0.001948,-1.84,1.12
0.00195,-1.92,1.2
0.001952,-1.92,1.12
0.001954,-2,1.2
0.001956,-2.08,1.2
0.001958,-2.08,1.12
0.00196,-2.08,1.12
0.001962,-2.08,1.12
0.001964,-2.08,1.12
0.001966,-2,1.04
0.001968,-1.92,1.04
0.00197,-1.84,1.04
0.001972,-1.84,1.12
0.001974,-1.84,1.04
0.001976,-1.84,1.04
0.001978,-1.84,1.12
0.00198,-2,1.04
0.001982,-2,1.12
0.001984,-2,1.12
0.001986,-2,1.12
0.001988,-1.92,1.12
0.00199,-1.92,1.04
0.001992,-1.84,1.04
0.001994,-1.84,1.04
0.001996,-1.76,1.04
0.001998,-1.84,0.96
0.002,-1.92,0.96
0.002002,-2,0.96
0.002004,-2,0.96
0.002006,-2,0.96
0.002008,-1.92,0.96
0.00201,-1.92,1.04
0.002012,-1.84,0.96
0.002014,-1.76,0.96
0.002016,-1.76,0.96
0.002018,-1.84,0.96
0.00202,-1.84,0.96
0.002022,-2,0.96
0.002024,-2,0.96
0.002026,-2,0.88
0.002028,-2,0.88
0.00203,-1.92,0.96
0.002032,-1.84,0.96
0.002034,-1.76,0.96
0.002036,-1.76,0.96
0.002038,-1.76,0.96
0.00204,-1.84,0.96
0.002042,-1.84,0.88
0.002044,-1.92,0.96
0.002046,-2,0.88
0.002048,-2,0.88
0.00205,-2,0.88
0.002052,-1.92,0.88
0.002054,-1.84,0.88
0.002056,-1.84,0.8
0.002058,-1.76,0.8
0.00206,-1.76,0.8
0.002062,-1.84,0.8
0.002064,-1.92,0.72
0.002066,-2,0.8
0.002068,-2,0.8
0.00207,-2,0.8
0.002072,-2,0.72
0.002074,-1.92,0.72
0.002076,-1.92,0.72
0.002078,-1.84,0.72
0.00208,-1.84,0.72
0.002082,-1.84,0.72
0.002084,-1.84,0.72
0.002086,-1.92,0.72
0.002088,-1.92,0.72
0.00209,-1.92,0.72
0.002092,-1.92,0.8
0.002094,-2,0.8
0.002096,-1.84,0.8
0.002098,-1.84,0.8
0.0021,-1.76,0.72
0.002102,-1.76,0.8
0.002104,-1.76,0.64
0.002106,-1.84,0.64
0.002108,-1.92,0.64
0.00211,-1.92,0.72
0.002112,-1.92,0.72
0.002114,-1.92,0.72
0.002116,-1.84,0.8
0.002118,-1.84,0.72
0.00212,-1.76,0.72
0.002122,-1.76,0.72
0.002124,-1.76,0.64
0.002126,-1.76,0.64
0.002128,-1.92,0.64
0.00213,-1.92,0.56
0.002132,-2,0.64
0.002134,-2,0.64
0.002136,-1.92,0.64
0.002138,-2,0.56
0.00214,-1.84,0.56
0.002142,-1.84,0.56
0.002144,-1.76,0.56
0.002146,-1.84,0.56
0.002148,-1.92,0.56
0.00215,-2,0.56
0.002152,-2,0.56
0.002154,-2,0.48
0.002156,-2,0.56
0.002158,-2,0.56
0.00216,-1.92,0.56
0.002162,-1.84,0.56
0.002164,-1.76,0.56
0.002166,-1.84,0.56
0.002168,-1.84,0.56
0.00217,-1.92,0.56
0.002172,-1.92,0.56
0.002174,-2,0.64
0.002176,-2,0.56
0.002178,-2,0.56
0.00218,-1.92,0.56
0.002182,-1.92,0.56
0.002184,-1.84,0.48
0.002186,-1.84,0.56
0.002188,-1.84,0.4
0.00219,-1.92,0.48
0.002192,-2,0.48
0.002194,-2,0.48
0.002196,-2.16,0.48
0.002198,-2.16,0.48
0.0022,-2.08,0.48
0.002202,-2.08,0.48
0.002204,-2,0.48
0.002206,-1.92,0.48
0.002208,-1.92,0.48
0.00221,-2,0.48
0.002212,-2,0.48
0.002214,-2,0.48
0.002216,-2.08,0.48
0.002218,-2.16,0.48
0.00222,-2.16,0.48
0.002222,-2.08,0.48
0.002224,-2,0.48
0.002226,-1.92,0.4
0.002228,-1.84,0.4
0.00223,-1.84,0.4
0.002232,-1.84,0.4
0.002234,-1.84,0.4
0.002236,-1.92,0.4
0.002238,-2,0.48
0.00224,-2.08,0.4
0.002242,-2,0.48
0.002244,-2,0.48
0.002246,-2,0.48
0.002248,-1.92,0.48
0.00225,-1.92,0.4
0.002252,-1.84,0.48
0.002254,-1.92,0.4
0.002256,-1.92,0.4
0.002258,-2,0.4
0.00226,-2.08,0.4
0.002262,-2.08,0.4
0.002264,-2,0.32
0.002266,-2,0.32
0.002268,-1.92,0.32
0.00227,-1.92,0.32
0.002272,-1.92,0.32
0.002274,-1.84,0.32
0.002276,-2,0.32
0.002278,-2.08,0.32
0.00228,-2.08,0.32
0.002282,-2.08,0.32
0.002284,-2.08,0.4
0.002286,-2.08,0.4
0.002288,-2,0.32
0.00229,-1.92,0.4
0.002292,-1.92,0.4
0.002294,-1.92,0.4
0.002296,-2,0.32
0.002298,-2,0.32
0.0023,-2.08,0.32
0.002302,-2.16,0.4
0.002304,-2.16,0.32
0.002306,-2.16,0.32
0.002308,-2.16,0.32
0.00231,-2.08,0.4
0.002312,-2.08,0.4
0.002314,-1.92,0.32
0.002316,-1.92,0.4
0.002318,-2,0.4
0.00232,-2,0.4
0.002322,-2.08,0.32
0.002324,-2.08,0.4
0.002326,-2.16,0.4
0.002328,-2.08,0.4
0.00233,-2.08,0.4
0.002332,-2,0.4
0.002334,-2,0.4
0.002336,-2,0.4
0.002338,-2,0.4
0.00234,-2,0.4
0.002342,-2.08,0.4
0.002344,-2.16,0.4
0.002346,-2.24,0.4
0.002348,-2.24,0.32
0.00235,-2.24,0.32
0.002352,-2.16,0.24
0.002354,-2.08,0.32
0.002356,-2,0.24
0.002358,-2,0.24
0.00236,-2,0.24
0.002362,-2.08,0.24
0.002364,-2.08,0.16
0.002366,-2.16,0.16
0.002368,-2.24,0.16
0.00237,-2.24,0.16
0.002372,-2.24,0.16
0.002374,-2.16,0.24
0.002376,-2.08,0.16
0.002378,-2,0.24
0.00238,-2,0.24
0.002382,-2,0.32
0.002384,-2,0.24
0.002386,-2.08,0.32
0.002388,-2.08,0.24
0.00239,-2.16,0.32
0.002392,-2.16,0.24
0.002394,-2.16,0.24
0.002396,-2.08,0.24
0.002398,-2.08,0.24
0.0024,-2,0.16
0.002402,-2,0.16
0.002404,-2.08,0.32
0.002406,-2.16,0.24
0.002408,-2.16,0.24
0.00241,-2.24,0.32
0.002412,-2.24,0.24
0.002414,-2.24,0.24
0.002416,-2.16,0.32
0.002418,-2.08,0.32
0.00242,-2.08,0.32
0.002422,-2.08,0.32
0.002424,-2.08,0.32
0.002426,-2.08,0.32
0.002428,-2.08,0.24
0.00243,-2.16,0.24
0.002432,-2.24,0.16
0.002434,-2.24,0.16
0.002436,-2.24,0.24
0.002438,-2.16,0.24
0.00244,-2.08,0.24
0.002442,-2.08,0.24
0.002444,-2.08,0.24
0.002446,-2.08,0.24
0.002448,-2.16,0.24
0.00245,-2.24,0.16
0.002452,-2.24,0.16
0.002454,-2.32,0.16
0.002456,-2.32,0.24
0.002458,-2.24,0.16
0.00246,-2.24,0.16
0.002462,-2.08,0.24
0.002464,-2.08,0.24
0.002466,-2.08,0.24
0.002468,-2.08,0.16
0.00247,-2.16,0.16
0.002472,-2.24,0.16
0.002474,-2.24,0.24
0.002476,-2.32,0.24
0.002478,-2.4,0.24
0.00248,-2.24,0.24
0.002482,-2.24,0.24
0.002484,-2.16,0.24
0.002486,-2.16,0.24
0.002488,-2.08,0.32
0.00249,-2.08,0.24
0.002492,-2.16,0.24
0.002494,-2.24,0.24
0.002496,-2.24,0.24
0.002498,-2.32,0.24
0.0025,-2.24,0.24
0.002502,-2.24,0.24
0.002504,-2.16,0.24
0.002506,-2.16,0.24
0.002508,-2.16,0.24
0.00251,-2.16,0.24
0.002512,-2.24,0.24
0.002514,-2.24,0.24
0.002516,-2.24,0.24
0.002518,-2.32,0.24
0.00252,-2.32,0.24
0.002522,-2.24,0.24
0.002524,-2.24,0.24
0.002526,-2.24,0.16
0.002528,-2.16,0.24
0.00253,-2.16,0.16
0.002532,-2.24,0.16
0.002534,-2.24,0.08
0.002536,-2.32,0.08
0.002538,-2.32,0.16
0.00254,-2.32,0.16
0.002542,-2.32,0.16
0.002544,-2.24,0.16
0.002546,-2.24,0.16
0.002548,-2.08,0.16
0.00255,-2.08,0.16
0.002552,-2.08,0.16
0.002554,-2.08,0.16
0.002556,-2.16,0.16
0.002558,-2.24,0.16
0.00256,-2.24,0.16
0.002562,-2.24,0.16
0.002564,-2.24,0.16
0.002566,-2.24,0.24
0.002568,-2.16,0.24
0.00257,-2.08,0.24
0.002572,-2.08,0.24
0.002574,-2.16,0.16
0.002576,-2.24,0.16
0.002578,-2.32,0.16
0.00258,-2.4,0.16
0.002582,-2.4,0.16
0.002584,-2.4,0.16
0.002586,-2.32,0.16
0.002588,-2.24,0.16
0.00259,-2.24,0.16
0.002592,-2.16,0.16
0.002594,-2.16,0.16
0.002596,-2.16,0.16
0.002598,-2.24,0.16
0.0026,-2.24,0.16
0.002602,-2.32,0.16
0.002604,-2.4,0.16
0.002606,-2.4,0.16
0.002608,-2.4,0.16
0.00261,-2.32,0.16
0.002612,-2.16,0.16
0.002614,-2.16,0.16
0.002616,-2.16,0.16
0.002618,-2.16,0.16
0.00262,-2.24,0.16
0.002622,-2.32,0.08
0.002624,-2.4,0.16
0.002626,-2.48,0.16
0.002628,-2.4,0.16
0.00263,-2.4,0.16
0.002632,-2.32,0.16
0.002634,-2.24,0.16
0.002636,-2.16,0.16
0.002638,-2.16,0.16
0.00264,-2.24,0.16
0.002642,-2.32,0.16
0.002644,-2.32,0.16
0.002646,-2.4,0.16
0.002648,-2.4,0.16
0.00265,-2.32,0.08
0.002652,-2.32,0.08
0.002654,-2.32,0.08
0.002656,-2.24,0.08
0.002658,-2.24,0.08
0.00266,-2.24,0.08
0.002662,-2.32,0.16
0.002664,-2.4,0.16
0.002666,-2.4,0.16
0.002668,-2.48,0.16
0.00267,-2.48,0.24
0.002672,-2.48,0.16
0.002674,-2.4,0.16
0.002676,-2.32,0.24
0.002678,-2.24,0.16
0.00268,-2.24,0.24
0.002682,-2.24,0.24
0.002684,-2.24,0.24
0.002686,-2.32,0.16
0.002688,-2.4,0.16
0.00269,-2.4,0.16
0.002692,-2.4,0.24
0.002694,-2.4,0.16
0.002696,-2.32,0.24
0.002698,-2.24,0.24
0.0027,-2.24,0.24
0.002702,-2.24,0.32
0.002704,-2.24,0.32
0.002706,-2.24,0.24
0.002708,-2.32,0.24
0.00271,-2.4,0.16
0.002712,-2.48,0.24
0.002714,-2.4,0.24
0.002716,-2.32,0.24
0.002718,-2.32,0.24
0.00272,-2.32,0.24
0.002722,-2.24,0.24
0.002724,-2.24,0.24
0.002726,-2.32,0.24
0.002728,-2.32,0.24
0.00273,-2.32,0.24
0.002732,-2.4,0.24
0.002734,-2.4,0.24
0.002736,-2.48,0.24
0.002738,-2.32,0.16
0.00274,-2.32,0.16
0.002742,-2.24,0.16
0.002744,-2.24,0.24
0.002746,-2.24,0.16
0.002748,-2.24,0.16
0.00275,-2.32,0.16
0.002752,-2.4,0.16
0.002754,-2.4,0.16
0.002756,-2.48,0.24
0.002758,-2.48,0.24
0.00276,-2.32,0.16
0.002762,-2.32,0.16
0.002764,-2.24,0.16
0.002766,-2.24,0.08
0.002768,-2.32,0.16
0.00277,-2.32,0.16
0.002772,-2.48,0.16
0.002774,-2.48,0.16
0.002776,-2.56,0.16
0.002778,-2.48,0.16
0.00278,-2.48,0.16
0.002782,-2.4,0.16
0.002784,-2.32,0.16
0.002786,-2.24,0.16
0.002788,-2.24,0.16
0.00279,-2.32,0.24
0.002792,-2.32,0.24
0.002794,-2.4,0.24
0.002796,-2.48,0.16
0.002798,-2.48,0.16
0.0028,-2.48,0.16
0.002802,-2.4,0.16
0.002804,-2.4,0.24
0.002806,-2.32,0.16
0.002808,-2.32,0.16
0.00281,-2.32,0.16
0.002812,-2.32,0.24
0.002814,-2.4,0.24
0.002816,-2.4,0.24
0.002818,-2.4,0.32
0.00282,-2.4,0.24
0.002822,-2.4,0.32
0.002824,-2.32,0.24
0.002826,-2.24,0.24
0.002828,-2.24,0.24
0.00283,-2.24,0.24
0.002832,-2.32,0.16
0.002834,-2.32,0.16
0.002836,-2.32,0.16
0.002838,-2.4,0.16
0.00284,-2.48,0.16
0.002842,-2.4,0.24
0.002844,-2.4,0.24
0.002846,-2.32,0.24
0.002848,-2.24,0.16
0.00285,-2.24,0.16
0.002852,-2.24,0.16
0.002854,-2.24,0.16
0.002856,-2.24,0.16
0.002858,-2.4,0.16
0.00286,-2.4,0.24
0.002862,-2.48,0.24
0.002864,-2.48,0.24
0.002866,-2.48,0.32
0.002868,-2.4,0.32
0.00287,-2.32,0.32
0.002872,-2.32,0.32
0.002874,-2.24,0.32
0.002876,-2.32,0.32
0.002878,-2.32,0.32
0.00288,-2.4,0.32
0.002882,-2.48,0.32
0.002884,-2.48,0.24
0.002886,-2.4,0.24
0.002888,-2.4,0.24
0.00289,-2.32,0.24
0.002892,-2.24,0.16
0.002894,-2.24,0.16
0.002896,-2.32,0.16
0.002898,-2.32,0.16
0.0029,-2.4,0.16
0.002902,-2.48,0.16
0.002904,-2.48,0.16
0.002906,-2.48,0.16
0.002908,-2.48,0.16
0.00291,-2.4,0.16
0.002912,-2.32,0.16
0.002914,-2.24,0.16
0.002916,-2.24,0.16
0.002918,-2.24,0.16
0.00292,-2.32,0.16
0.002922,-2.32,0.16
0.002924,-2.48,0.24
0.002926,-2.48,0.24
0.002928,-2.48,0.24
0.00293,-2.4,0.16
0.002932,-2.32,0.16
0.002934,-2.32,0.16
0.002936,-2.24,0.16
0.002938,-2.24,0.16
0.00294,-2.32,0.16
0.002942,-2.4,0.16
0.002944,-2.48,0.16
0.002946,-2.56,0.24
0.002948,-2.56,0.16
0.00295,-2.56,0.16
0.002952,-2.48,0.16
0.002954,-2.4,0.16
0.002956,-2.32,0.16
0.002958,-2.32,0.16
0.00296,-2.32,0.16
0.002962,-2.32,0.16
0.002964,-2.4,0.08
0.002966,-2.48,0.16
0.002968,-2.48,0.16
0.00297,-2.48,0.16
0.002972,-2.48,0.24
0.002974,-2.48,0.24
0.002976,-2.4,0.24
0.002978,-2.4,0.24
0.00298,-2.32,0.24
0.002982,-2.32,0.16
0.002984,-2.4,0.16
0.002986,-2.48,0.24
0.002988,-2.48,0.16
0.00299,-2.48,0.16
0.002992,-2.48,0.16
