0.00524,-4.8,2.58
0.005244,-4.8,1.66
0.005248,-4.8,-0.24
0.005252,-4.8,-0.8
0.005256,-4.8,-0.48
0.00526,-4.8,0.18
0.005264,-4.8,0.92
0.005268,-4.8,1.58
0.005272,-4.8,2.08
0.005276,-4.8,2.4
0.00528,-4.44,2.56
0.005284,-4.26,2.54
0.005288,-4.22,2.4
0.005292,-4.28,2.22
0.005296,-4.34,2.02
0.0053,-4.4,1.86
0.005304,-4.4,1.7
0.005308,-4.44,1.52
0.005312,-4.48,1.4
0.005316,-4.5,1.28
0.00532,-4.5,1.24
0.005324,-4.44,1.2
0.005328,-4.4,1.16
0.005332,-4.38,1.18
0.005336,-4.34,1.24
0.00534,-4.24,1.24
0.005344,-4.2,1.22
0.005348,-4.1,1.22
0.005352,-4.08,1.16
0.005356,-4.06,1.14
0.00536,-4,1.14
0.005364,-3.94,1.12
0.005368,-3.9,1.08
0.005372,-3.9,1.08
0.005376,-3.84,1.08
0.00538,-3.84,1.08
0.005384,-3.8,1.08
0.005388,-3.78,1.1
0.005392,-3.72,1.12
0.005396,-3.7,1.06
0.0054,-3.7,1.04
0.005404,-3.7,1.04
0.005408,-3.64,1.08
0.005412,-3.6,1.08
0.005416,-3.58,1.08
0.00542,-3.58,1.12
0.005424,-3.54,1.12
0.005428,-3.52,1.08
0.005432,-3.52,1.04
0.005436,-3.48,1.02
0.00544,-3.5,1.02
0.005444,-3.48,1.04
0.005448,-3.44,1
0.005452,-3.38,1
0.005456,-3.34,1.04
0.00546,-3.34,1.08
0.005464,-3.36,1.06
0.005468,-3.34,1.04
0.005472,-3.26,1.02
0.005476,-3.26,1.04
0.00548,-3.24,1.04
0.005484,-3.24,1.06
0.005488,-3.22,1.06
0.005492,-3.2,1.08
0.005496,-3.12,1.04
0.0055,-3.12,1.04
0.005504,-3.14,1.06
0.005508,-3.12,1.04
0.005512,-3.1,1
0.005516,-3.06,1
0.00552,-3.02,1
0.005524,-3.04,0.98
0.005528,-3.04,1
0.005532,-3.02,0.96
0.005536,-3.02,0.96
0.00554,-3,0.96
0.005544,-2.98,0.98
0.005548,-3,1
0.005552,-3,1
0.005556,-2.92,1.02
0.00556,-2.92,1.02
0.005564,-2.92,1.02
0.005568,-2.88,1
0.005572,-2.88,0.96
0.005576,-2.84,0.96
0.00558,-2.78,0.96
0.005584,-2.78,1
0.005588,-2.8,1.04
0.005592,-2.8,1.06
0.005596,-2.78,1.04
0.0056,-2.74,1.02
0.005604,-2.74,1.02
0.005608,-2.72,1.02
0.005612,-2.72,1
0.005616,-2.7,1
0.00562,-2.68,0.98
0.005624,-2.66,0.98
0.005628,-2.64,0.98
0.005632,-2.66,1.02
0.005636,-2.66,1.04
0.00564,-2.66,1.04
0.005644,-2.62,1.04
0.005648,-2.58,0.96
0.005652,-2.58,0.94
0.005656,-2.56,0.96
0.00566,-2.56,0.92
0.005664,-2.56,0.9
0.005668,-2.58,0.9
0.005672,-2.56,0.9
0.005676,-2.58,0.96
0.00568,-2.56,0.98
0.005684,-2.5,0.98
0.005688,-2.48,0.96
0.005692,-2.5,0.98
0.005696,-2.46,0.96
0.0057,-2.46,0.96
0.005704,-2.46,0.94
0.005708,-2.44,0.94
0.005712,-2.38,0.94
0.005716,-2.38,0.94
0.00572,-2.38,0.9
0.005724,-2.44,0.88
0.005728,-2.44,0.86
0.005732,-2.42,0.86
0.005736,-2.4,0.86
0.00574,-2.38,0.86
0.005744,-2.38,0.86
0.005748,-2.32,0.84
0.005752,-2.28,0.86
0.005756,-2.24,0.9
0.00576,-2.26,0.88
0.005764,-2.32,0.84
0.005768,-2.3,0.78
0.005772,-2.3,0.76
0.005776,-2.3,0.76
0.00578,-2.26,0.8
0.005784,-2.24,0.78
0.005788,-2.24,0.76
0.005792,-2.22,0.8
0.005796,-2.2,0.8
0.0058,-2.18,0.8
0.005804,-2.18,0.78
0.005808,-2.22,0.78
0.005812,-2.2,0.78
0.005816,-2.2,0.76
0.00582,-2.22,0.78
0.005824,-2.26,0.74
0.005828,-2.3,0.76
0.005832,-2.26,0.74
0.005836,-2.22,0.76
0.00584,-2.2,0.7
0.005844,-2.22,0.66
0.005848,-2.22,0.66
0.005852,-2.2,0.68
0.005856,-2.14,0.68
0.00586,-2.08,0.7
0.005864,-2.08,0.72
0.005868,-2.14,0.68
0.005872,-2.2,0.74
0.005876,-2.2,0.74
0.00588,-2.18,0.72
0.005884,-2.14,0.72
0.005888,-2.14,0.68
0.005892,-2.16,0.64
0.005896,-2.14,0.64
0.0059,-2.14,0.6
0.005904,-2.12,0.56
0.005908,-2.12,0.56
0.005912,-2.14,0.58
0.005916,-2.16,0.6
0.00592,-2.16,0.6
0.005924,-2.14,0.58
0.005928,-2.16,0.62
0.005932,-2.14,0.66
0.005936,-2.12,0.62
0.00594,-2.08,0.6
0.005944,-2.06,0.6
0.005948,-2.04,0.58
0.005952,-2.06,0.56
0.005956,-2.1,0.52
0.00596,-2.1,0.48
0.005964,-2.04,0.56
0.005968,-2.02,0.56
0.005972,-2.02,0.52
0.005976,-2.06,0.5
0.00598,-2.06,0.5
0.005984,-2.06,0.54
0.005988,-2.02,0.54
0.005992,-1.98,0.5
0.005996,-1.98,0.46
0.006,-2,0.46
0.006004,-2.02,0.42
0.006008,-2.02,0.44
0.006012,-2.02,0.44
0.006016,-2,0.44
0.00602,-2,0.4
0.006024,-2.02,0.38
0.006028,-2,0.42
0.006032,-1.98,0.44
0.006036,-2,0.44
0.00604,-2.02,0.38
0.006044,-2.06,0.38
0.006048,-2.02,0.4
0.006052,-2,0.38
0.006056,-1.96,0.34
0.00606,-1.96,0.32
0.006064,-2,0.36
0.006068,-2,0.4
0.006072,-2,0.38
0.006076,-1.98,0.34
0.00608,-1.94,0.3
0.006084,-1.96,0.28
0.006088,-1.94,0.3
0.006092,-1.92,0.32
0.006096,-1.9,0.34
0.0061,-1.92,0.32
0.006104,-1.96,0.28
0.006108,-1.96,0.24
0.006112,-2.02,0.26
0.006116,-2.02,0.26
0.00612,-2,0.24
0.006124,-2.02,0.24
0.006128,-2.02,0.28
0.006132,-2,0.34
0.006136,-1.98,0.34
0.00614,-1.96,0.32
0.006144,-1.98,0.3
0.006148,-2,0.26
0.006152,-2.04,0.28
0.006156,-2.02,0.3
0.00616,-2,0.32
0.006164,-1.94,0.28
0.006168,-1.96,0.24
0.006172,-2,0.22
0.006176,-2,0.24
0.00618,-2,0.22
0.006184,-1.98,0.22
0.006188,-1.98,0.26
0.006192,-1.98,0.22
0.006196,-1.96,0.24
0.0062,-1.94,0.24
0.006204,-1.94,0.26
0.006208,-1.94,0.24
0.006212,-1.98,0.22
0.006216,-2.02,0.2
0.00622,-2.02,0.2
0.006224,-2.02,0.24
0.006228,-2.06,0.24
0.006232,-2.08,0.2
0.006236,-2.08,0.2
0.00624,-2.06,0.2
0.006244,-2,0.18
0.006248,-2.02,0.12
0.006252,-2.02,0.1
0.006256,-2.04,0.12
0.00626,-2.02,0.12
0.006264,-2,0.16
0.006268,-1.96,0.18
0.006272,-1.98,0.2
0.006276,-2.02,0.16
0.00628,-2.06,0.22
0.006284,-2.04,0.2
0.006288,-2.02,0.14
0.006292,-2.02,0.16
0.006296,-2.06,0.12
0.0063,-2.1,0.14
0.006304,-2.06,0.12
0.006308,-2.02,0.1
0.006312,-2.02,0.16
0.006316,-2.06,0.16
0.00632,-2.1,0.16
0.006324,-2.1,0.12
0.006328,-2.1,0.12
0.006332,-2.08,0.08
0.006336,-2.1,0.12
0.00634,-2.1,0.1
0.006344,-2.14,0.12
0.006348,-2.12,0.12
0.006352,-2.06,0.14
0.006356,-2.04,0.12
0.00636,-2.06,0.08
0.006364,-2.1,0.06
0.006368,-2.14,0.02
0.006372,-2.14,0.04
0.006376,-2.1,0.08
0.00638,-2.12,0.08
0.006384,-2.16,0.06
0.006388,-2.16,0.04
0.006392,-2.14,0.04
0.006396,-2.08,0.04
0.0064,-2.1,0.04
0.006404,-2.12,0.04
0.006408,-2.16,0.02
