1.2277,-1.8,0.08
1.2277,-1.8,0.1
1.2277,-1.84,0.1
1.2277,-1.82,0.1
1.2277,-1.78,0.18
1.2278,-1.82,0.14
1.2278,-1.82,0.16
1.2278,-1.8,0.14
1.2278,-1.78,0.12
1.2278,-1.76,0.08
1.2278,-1.8,0.08
1.2278,-1.82,0.1
1.2278,-1.82,0.08
1.2278,-1.78,0.1
1.2278,-1.86,0.12
1.2279,-1.84,0.1
1.2279,-1.76,0.1
1.2279,-1.72,0.12
1.2279,-1.8,0.12
1.2279,-1.78,0.08
1.2279,-1.88,0.1
1.2279,-1.84,0.14
1.2279,-1.84,0.12
1.2279,-1.78,0.06
1.2279,-1.8,0.06
1.228,-1.78,0.12
1.228,-1.8,0.14
1.228,-1.76,0.12
1.228,-1.76,0.08
1.228,-1.84,0.08
1.228,-1.8,0.06
1.228,-1.82,0.08
1.228,-1.78,0.08
1.228,-1.82,0.1
1.228,-1.8,0.14
1.2281,-1.82,0.1
1.2281,-1.78,0.1
1.2281,-1.84,0.08
1.2281,-1.86,0.08
1.2281,-1.86,0.08
1.2281,-1.86,0.08
1.2281,-1.82,0.12
1.2281,-1.84,0.08
1.2281,-1.82,0.08
1.2281,-1.82,0.12
1.2282,-1.8,0.12
1.2282,-1.8,0.14
1.2282,-1.8,0.1
1.2282,-1.84,0.14
1.2282,-1.84,0.1
1.2282,-1.84,0.08
1.2282,-1.86,0.08
1.2282,-1.84,0.14
1.2282,-1.82,0.16
1.2282,-1.86,0.14
1.2283,-1.84,0.16
1.2283,-1.78,0.1
1.2283,-1.82,0.08
1.2283,-1.82,0.12
1.2283,-1.84,0.12
1.2283,-1.84,0.14
1.2283,-1.86,0.12
1.2283,-1.82,0.1
1.2283,-1.84,0.1
1.2283,-1.84,0.1
1.2284,-1.82,0.12
1.2284,-1.78,0.14
1.2284,-1.84,0.12
1.2284,-1.82,0.12
1.2284,-1.78,0.1
1.2284,-1.8,0.12
1.2284,-1.8,0.12
1.2284,-1.86,0.14
1.2284,-1.84,0.06
1.2284,-1.84,0.1
1.2285,-1.82,0.1
1.2285,-1.82,0.12
1.2285,-1.8,0.16
1.2285,-1.82,0.14
1.2285,-1.84,0.16
1.2285,-1.84,0.14
1.2285,-1.84,0.12
1.2285,-1.82,0.1
1.2285,-1.8,0.12
1.2285,-1.8,0.14
1.2286,-1.82,0.14
1.2286,-1.84,0.14
1.2286,-1.8,0.12
1.2286,-1.84,0.1
1.2286,-1.9,0.12
1.2286,-1.92,0.12
1.2286,-1.88,0.14
1.2286,-1.9,0.14
1.2286,-1.86,0.1
1.2286,-1.8,0.04
1.2287,-1.86,0.06
1.2287,-1.8,0.12
1.2287,-1.86,0.08
1.2287,-1.82,0.14
1.2287,-1.8,0.14
1.2287,-1.78,0.12
1.2287,-1.86,0.14
1.2287,-1.84,0.12
1.2287,-1.8,0.1
1.2287,-1.88,0.08
1.2288,-1.82,0.04
1.2288,-1.84,0.04
1.2288,-1.84,0.1
1.2288,-1.86,0.12
1.2288,-1.88,0.16
1.2288,-1.9,0.18
1.2288,-1.86,0.18
1.2288,-1.88,0.12
1.2288,-1.88,0.14
1.2288,-1.84,0.12
1.2289,-1.82,0.1
1.2289,-1.84,0.16
1.2289,-1.82,0.14
1.2289,-1.78,0.1
1.2289,-1.84,0.14
1.2289,-1.82,0.16
1.2289,-1.84,0.16
1.2289,-1.86,0.12
1.2289,-1.86,0.12
1.2289,-1.82,0.12
1.229,-1.82,0.1
1.229,-1.84,0.08
1.229,-1.92,0.16
1.229,-1.84,0.16
1.229,-1.82,0.14
1.229,-1.8,0.1
1.229,-1.84,0.1
1.229,-1.86,0.08
1.229,-1.84,0.12
1.229,-1.82,0.12
1.2291,-1.82,0.1
1.2291,-1.88,0.14
1.2291,-1.86,0.12
1.2291,-1.84,0.12
1.2291,-1.84,0.14
1.2291,-1.88,0.1
1.2291,-1.84,0.14
1.2291,-1.82,0.1
1.2291,-1.78,0.12
1.2291,-1.82,0.08
1.2292,-1.84,0.1
1.2292,-1.82,0.14
1.2292,-1.84,0.12
1.2292,-1.82,0.12
1.2292,-1.88,0.14
1.2292,-1.82,0.1
1.2292,-1.86,0.08
1.2292,-1.88,0.1
1.2292,-1.9,0.1
1.2292,-1.88,0.08
1.2293,-1.86,0.08
1.2293,-1.82,0.1
1.2293,-1.8,0.14
1.2293,-1.82,0.14
1.2293,-1.82,0.1
1.2293,-1.88,0.1
1.2293,-1.86,0.12
1.2293,-1.86,0.1
1.2293,-1.82,0.1
1.2293,-1.84,0.12
1.2293,-1.8,0.1
1.2294,-1.84,0.06
1.2294,-1.86,0.08
1.2294,-1.88,0.14
1.2294,-1.84,0.1
1.2294,-1.88,0.08
1.2294,-1.88,0.12
1.2294,-1.86,0.12
1.2294,-1.86,0.1
1.2294,-1.86,0.1
1.2294,-1.8,0.2
1.2295,-1.82,0.14
1.2295,-1.88,0.14
1.2295,-1.9,0.14
1.2295,-1.92,0.12
1.2295,-1.86,0.06
1.2295,-1.86,0.08
1.2295,-1.9,0.1
1.2295,-1.88,0.14
1.2295,-1.86,0.12
1.2295,-1.84,0.06
1.2296,-1.76,0.08
1.2296,-1.82,0.14
1.2296,-1.8,0.14
1.2296,-1.86,0.12
1.2296,-1.86,0.18
1.2296,-1.86,0.14
1.2296,-1.84,0.12
1.2296,-1.82,0.14
1.2296,-1.82,0.14
1.2296,-1.84,0.12
1.2297,-1.9,0.12
1.2297,-1.86,0.16
1.2297,-1.88,0.12
1.2297,-1.82,0.12
1.2297,-1.84,0.1
1.2297,-1.78,0.14
1.2297,-1.82,0.16
1.2297,-1.78,0.18
1.2297,-1.8,0.12
1.2298,-1.8,0.12
1.2298,-1.84,0.1
1.2298,-1.88,0.1
1.2298,-1.84,0.1
1.2298,-1.82,0.14
1.2298,-1.8,0.14
1.2298,-1.84,0.08
1.2298,-1.78,0.1
1.2298,-1.82,0.12
1.2298,-1.84,0.12
1.2299,-1.84,0.12
1.2299,-1.86,0.14
1.2299,-1.86,0.16
1.2299,-1.82,0.08
1.2299,-1.8,0.04
1.2299,-1.8,0.1
1.2299,-1.78,0.14
1.2299,-1.84,0.06
1.2299,-1.84,0.08
1.2299,-1.88,0.12
1.23,-1.84,0.14
1.23,-1.82,0.1
1.23,-1.76,0.08
1.23,-1.8,0.08
1.23,-1.78,0.12
1.23,-1.84,0.12
1.23,-1.8,0.14
1.23,-1.84,0.16
1.23,-1.82,0.14
1.23,-1.86,0.12
1.2301,-1.86,0.14
1.2301,-1.82,0.1
1.2301,-1.86,0.08
1.2301,-1.84,0.08
1.2301,-1.84,0.14
1.2301,-1.88,0.1
1.2301,-1.9,0.1
1.2301,-1.86,0.1
1.2301,-1.88,0.14
1.2301,-1.86,0.14
1.2302,-1.82,0.14
1.2302,-1.76,0.14
1.2302,-1.84,0.12
1.2302,-1.86,0.1
1.2302,-1.86,0.12
1.2302,-1.84,0.14
1.2302,-1.82,0.14
1.2302,-1.86,0.14
1.2302,-1.82,0.14
1.2302,-1.86,0.14
1.2303,-1.84,0.1
1.2303,-1.86,0.12
1.2303,-1.86,0.16
1.2303,-1.82,0.16
1.2303,-1.78,0.12
1.2303,-1.82,0.12
1.2303,-1.76,0.1
1.2303,-1.8,0.14
1.2303,-1.78,0.1
1.2303,-1.82,0.14
1.2304,-1.8,0.14
1.2304,-1.78,0.18
1.2304,-1.84,0.16
1.2304,-1.84,0.14
1.2304,-1.84,0.12
1.2304,-1.82,0.14
1.2304,-1.82,0.14
1.2304,-1.84,0.14
1.2304,-1.86,0.1
1.2304,-1.82,0.12
1.2305,-1.86,0.12
1.2305,-1.8,0.1
1.2305,-1.82,0.1
1.2305,-1.8,0.04
1.2305,-1.84,0.08
1.2305,-1.8,0.1
1.2305,-1.84,0.1
1.2305,-1.84,0.08
1.2305,-1.8,0.1
1.2305,-1.8,0.16
1.2306,-1.84,0.08
1.2306,-1.86,0.1
1.2306,-1.82,0.1
1.2306,-1.84,0.1
