t,v1,v2
-0.000137,-0.64,0.08
-0.000136,-0.6,0.08
-0.000135,-0.64,0.08
-0.000134,-0.64,0.08
-0.000133,-0.64,0.08
-0.000132,-0.64,0.08
-0.000131,-0.6,0.08
-0.00013,-0.64,0.08
-0.000129,-0.6,0.08
-0.000128,-0.6,0.08
-0.000127,-0.6,0.08
-0.000126,-0.6,0.08
-0.000125,-0.6,0.08
-0.000124,-0.6,0.08
-0.000123,-0.6,0
-0.000122,-0.6,0
-0.000121,-0.6,0
-0.00012,-0.64,0.08
-0.000119,-0.6,0.08
-0.000118,-0.6,0
-0.000117,-0.6,0.08
-0.000116,-0.6,0
-0.000115,-0.64,0.08
-0.000114,-0.64,0
-0.000113,-0.64,0.08
-0.000112,-0.64,0.08
-0.000111,-0.64,0.08
-0.00011,-0.64,0.08
-0.000109,-0.6,0
-0.000108,-0.6,0.08
-0.000107,-0.6,0
-0.000106,-0.6,0.08
-0.000105,-0.56,0.08
-0.000104,-0.6,0.08
-0.000103,-0.6,0.08
-0.000102,-0.6,0.08
-0.000101,-0.6,0.08
-0.0001,-0.6,0.08
-9.9e-005,-0.6,0.08
-9.8e-005,-0.6,0
-9.7e-005,-0.64,0.08
-9.6e-005,-0.6,0.08
-9.5e-005,-0.64,0.08
-9.4e-005,-0.64,0.08
-9.3e-005,-0.64,0.08
-9.2e-005,-0.6,0.08
-9.1e-005,-0.64,0.08
-9e-005,-0.64,0.08
-8.9e-005,-0.6,0.08
-8.8e-005,-0.6,0.08
-8.7e-005,-0.6,0.08
-8.6e-005,-0.6,0.08
-8.5e-005,-0.6,0.08
-8.4e-005,-0.6,0.08
-8.3e-005,-0.56,0.08
-8.2e-005,-0.56,0.08
-8.1e-005,-0.6,0.08
-8e-005,-0.56,0.08
-7.9e-005,-0.56,0.08
-7.8e-005,-0.56,0.08
-7.7e-005,-0.6,0.08
-7.6e-005,-0.6,0.08
-7.5e-005,-0.6,0.08
-7.4e-005,-0.6,0.08
-7.3e-005,-0.6,0.08
-7.2e-005,-0.6,0.08
-7.1e-005,-0.64,0.08
-7e-005,-0.64,0.08
-6.9e-005,-0.6,0.08
-6.8e-005,-0.6,0.08
-6.7e-005,-0.64,0.08
-6.6e-005,-0.6,0.08
-6.5e-005,-0.6,0.08
-6.4e-005,-0.6,0
-6.3e-005,-0.6,0.08
-6.2e-005,-0.56,0.08
-6.1e-005,-0.6,0.08
-6e-005,-0.6,0.08
-5.9e-005,-0.56,0.08
-5.8e-005,-0.6,0.08
-5.7e-005,-0.6,0.08
-5.6e-005,-0.6,0
-5.5e-005,-0.6,0
-5.4e-005,-0.6,0.08
-5.3e-005,-0.6,0.08
-5.2e-005,-0.6,0.08
-5.1e-005,-0.6,0
-5e-005,-0.6,0.08
-4.9e-005,-0.64,0.08
-4.8e-005,-0.64,0.08
-4.7e-005,-0.64,0.08
-4.6e-005,-0.64,0.08
-4.5e-005,-0.6,0.08
-4.4e-005,-0.6,0.08
-4.3e-005,-0.64,0.08
-4.2e-005,-0.6,0.08
-4.1e-005,-0.6,0.08
-4e-005,-0.6,0.08
-3.9e-005,-0.56,0.08
-3.8e-005,-0.6,0.08
-3.7e-005,-0.56,0.08
-3.6e-005,-0.56,0
-3.5e-005,-0.56,0.08
-3.4e-005,-0.6,0.08
-3.3e-005,-0.56,0.08
-3.2e-005,-0.56,0
-3.1e-005,-0.56,0
-3e-005,-0.56,0.08
-2.9e-005,-0.6,0
-2.8e-005,-0.6,0
-2.7e-005,-0.6,0.08
-2.6e-005,-0.6,0
-2.5e-005,-0.64,0
-2.4e-005,-0.64,0
-2.3e-005,-0.64,0.08
-2.2e-005,-0.64,0.08
-2.1e-005,-0.64,0.08
-2e-005,-0.64,0.08
-1.9e-005,-0.64,0
-1.8e-005,-0.6,0
-1.7e-005,-0.6,0.08
-1.6e-005,-0.6,0
-1.5e-005,-0.6,0
-1.4e-005,-0.6,0.08
-1.3e-005,-0.6,0.08
-1.2e-005,-0.64,0.08
-1.1e-005,-0.64,0.08
-1e-005,-0.64,0.08
-9e-006,-0.64,0.08
-8e-006,-1.92,-1.28
-7e-006,-5.88,-7.12
-6e-006,-5.88,-7.28
-5e-006,-5.88,-7.28
-4e-006,-5.88,-7.28
-3e-006,-5.88,-7.28
-2e-006,-5.88,-7.28
-1e-006,-5.88,-7.28
0,-5.88,-7.28
1e-006,-5.88,-7.28
2e-006,-5.88,3.44
3e-006,-5.88,7.2
4e-006,-5.88,7.12
5e-006,-5.88,7.2
6e-006,-5.88,7.2
7e-006,-5.88,7.28
8e-006,-5.88,7.28
9e-006,-5.88,7.28
1e-005,-5.88,7.28
1.1e-005,-5.88,7.28
1.2e-005,-5.88,7.28
1.3e-005,-5.88,7.28
1.4e-005,-5.88,7.28
1.5e-005,-5.88,7.28
1.6e-005,-5.88,7.28
1.7e-005,-5.88,7.28
1.8e-005,-5.88,7.28
1.9e-005,-5.88,7.28
2e-005,-5.88,7.28
2.1e-005,-5.88,7.28
2.2e-005,-5.88,7.28
2.3e-005,-5.88,7.28
2.4e-005,-5.88,7.2
2.5e-005,-5.88,7.28
2.6e-005,-5.88,7.28
2.7e-005,-5.88,7.28
2.8e-005,-5.88,7.28
2.9e-005,-5.88,7.28
3e-005,-5.88,7.28
3.1e-005,-5.88,7.28
3.2e-005,-5.88,7.28
3.3e-005,-5.88,7.28
3.4e-005,-5.88,7.28
3.5e-005,-5.88,7.28
3.6e-005,-5.88,7.28
3.7e-005,-5.88,7.28
3.8e-005,-5.88,7.28
3.9e-005,-5.88,7.28
4e-005,-5.88,7.28
4.1e-005,-5.88,7.28
4.2e-005,-5.88,7.2
4.3e-005,-5.88,7.28
4.4e-005,-5.88,7.28
4.5e-005,-5.88,7.28
4.6e-005,-5.88,7.28
4.7e-005,-5.88,7.28
4.8e-005,-5.88,7.28
4.9e-005,-5.88,7.28
5e-005,-5.88,7.28
5.1e-005,-5.88,7.28
5.2e-005,-5.88,7.28
5.3e-005,-5.88,7.2
5.4e-005,-5.88,7.28
5.5e-005,-5.88,7.28
5.6e-005,-5.88,7.2
5.7e-005,-5.88,7.28
5.8e-005,-5.88,7.28
5.9e-005,-5.88,7.28
6e-005,-5.88,7.28
6.1e-005,-5.88,7.28
6.2e-005,-5.88,7.2
6.3e-005,-5.88,7.28
6.4e-005,-5.88,7.28
6.5e-005,-5.88,7.2
6.6e-005,-5.88,7.28
6.7e-005,-5.88,7.28
6.8e-005,-5.88,7.28
6.9e-005,-5.88,7.28
7e-005,-5.88,7.28
7.1e-005,-5.88,7.28
7.2e-005,-5.88,7.28
7.3e-005,-5.88,7.28
7.4e-005,-5.88,7.28
7.5e-005,-5.88,7.2
7.6e-005,-5.88,7.28
7.7e-005,-5.88,7.28
7.8e-005,-5.88,7.28
7.9e-005,-5.88,7.28
8e-005,-5.88,7.28
8.1e-005,-5.88,7.28
8.2e-005,-5.88,7.28
8.3e-005,-5.88,7.28
8.4e-005,-5.88,7.28
8.5e-005,-5.88,7.2
8.6e-005,-5.88,7.28
8.7e-005,-5.88,4.24
8.8e-005,-5.88,2.56
8.9e-005,-5.88,1.36
9e-005,-5.88,0.32
9.1e-005,-5.88,-0.56
9.2e-005,-5.88,-1.28
9.3e-005,-5.88,-1.92
9.4e-005,-5.88,-2.48
9.5e-005,-5.88,-2.8
9.6e-005,-5.88,-3.2
9.7e-005,-5.88,-3.44
9.8e-005,-5.88,-3.68
9.9e-005,-5.88,-3.84
0.0001,-5.88,-3.92
0.000101,-5.88,-3.92
0.000102,-5.88,-4
0.000103,-5.56,-4
0.000104,-5.24,-4.08
0.000105,-4.96,-4
0.000106,-4.68,-3.92
0.000107,-4.44,-3.92
0.000108,-4.2,-3.76
0.000109,-4.04,-3.68
0.00011,-3.84,-3.68
0.000111,-3.72,-3.52
0.000112,-3.56,-3.44
0.000113,-3.44,-3.36
0.000114,-3.32,-3.28
0.000115,-3.24,-3.2
0.000116,-3.16,-3.12
0.000117,-3.12,-3.04
0.000118,-3.08,-2.96
0.000119,-3.04,-2.8
0.00012,-3,-2.8
0.000121,-2.96,-2.72
0.000122,-2.96,-2.64
0.000123,-2.96,-2.64
0.000124,-2.96,-2.56
0.000125,-2.96,-2.56
0.000126,-2.96,-2.48
0.000127,-2.96,-2.56
0.000128,-3,-2.48
0.000129,-3,-2.48
0.00013,-3.04,-2.48
0.000131,-3.08,-2.48
0.000132,-3.12,-2.4
0.000133,-3.16,-2.4
0.000134,-3.24,-2.48
0.000135,-3.28,-2.4
0.000136,-3.32,-2.4
0.000137,-3.4,-2.4
0.000138,-3.44,-2.4
0.000139,-3.48,-2.4
0.00014,-3.52,-2.4
0.000141,-3.6,-2.4
0.000142,-3.6,-2.4
0.000143,-3.68,-2.4
0.000144,-3.76,-2.4
0.000145,-3.8,-2.32
0.000146,-3.84,-2.32
0.000147,-3.88,-2.4
0.000148,-3.92,-2.4
0.000149,-3.96,-2.32
0.00015,-4,-2.32
0.000151,-4.08,-2.32
0.000152,-4.08,-2.32
0.000153,-4.16,-2.24
0.000154,-4.16,-2.24
0.000155,-4.2,-2.24
0.000156,-4.28,-2.16
0.000157,-4.28,-2.16
0.000158,-4.32,-2.08
0.000159,-4.36,-2
0.00016,-4.36,-2
0.000161,-4.44,-2
0.000162,-4.44,-1.92
0.000163,-4.48,-1.84
0.000164,-4.52,-1.84
0.000165,-4.52,-1.76
0.000166,-4.56,-1.68
0.000167,-4.6,-1.68
0.000168,-4.6,-1.6
0.000169,-4.6,-1.52
0.00017,-4.64,-1.52
0.000171,-4.6,-1.44
0.000172,-4.64,-1.44
0.000173,-4.64,-1.36
0.000174,-4.64,-1.36
0.000175,-4.64,-1.28
0.000176,-4.68,-1.2
0.000177,-4.64,-1.2
0.000178,-4.68,-1.12
0.000179,-4.72,-1.12
0.00018,-4.72,-1.04
0.000181,-4.72,-1.04
0.000182,-4.76,-0.96
0.000183,-4.76,-0.88
0.000184,-4.76,-0.88
0.000185,-4.8,-0.8
0.000186,-4.8,-0.72
0.000187,-4.84,-0.72
0.000188,-4.84,-0.64
0.000189,-4.84,-0.56
0.00019,-4.84,-0.48
0.000191,-4.84,-0.48
0.000192,-4.84,-0.4
0.000193,-4.84,-0.32
0.000194,-4.88,-0.32
0.000195,-4.88,-0.16
0.000196,-4.84,-0.16
0.000197,-4.84,-0.16
0.000198,-4.84,0
0.000199,-4.84,0
0.0002,-4.84,0
0.000201,-4.8,0.08
0.000202,-4.84,0.16
0.000203,-4.8,0.16
0.000204,-4.8,0.24
0.000205,-4.8,0.24
0.000206,-4.8,0.4
0.000207,-4.84,0.4
0.000208,-4.8,0.48
0.000209,-4.8,0.56
0.00021,-4.8,0.56
0.000211,-4.8,0.64
0.000212,-4.76,0.64
0.000213,-4.76,0.72
0.000214,-4.72,0.8
0.000215,-4.72,0.88
0.000216,-4.72,0.96
0.000217,-4.72,1.04
0.000218,-4.68,1.04
0.000219,-4.64,1.04
0.00022,-4.64,1.2
0.000221,-4.6,1.2
0.000222,-4.6,1.28
0.000223,-4.6,1.28
0.000224,-4.56,1.36
0.000225,-4.56,1.36
0.000226,-4.56,1.52
0.000227,-4.52,1.52
0.000228,-4.52,1.6
0.000229,-4.52,1.68
0.00023,-4.52,1.68
0.000231,-4.48,1.76
0.000232,-4.48,1.84
0.000233,-4.4,1.84
0.000234,-4.4,1.92
0.000235,-4.4,2
0.000236,-4.36,2.08
0.000237,-4.32,2.08
0.000238,-4.28,2.08
0.000239,-4.24,2.16
0.00024,-4.2,2.16
0.000241,-4.16,2.24
0.000242,-4.16,2.24
0.000243,-4.12,2.32
0.000244,-4.08,2.4
0.000245,-4.08,2.4
0.000246,-4.04,2.48
0.000247,-4.04,2.48
0.000248,-3.96,2.56
0.000249,-3.92,2.56
0.00025,-3.92,2.64
0.000251,-3.88,2.64
0.000252,-3.84,2.72
0.000253,-3.8,2.8
0.000254,-3.76,2.8
0.000255,-3.72,2.8
0.000256,-3.68,2.96
0.000257,-3.64,2.96
0.000258,-3.6,2.96
0.000259,-3.56,3.04
0.00026,-3.52,3.04
0.000261,-3.48,3.04
0.000262,-3.44,3.04
0.000263,-3.4,3.12
0.000264,-3.36,3.2
0.000265,-3.32,3.2
0.000266,-3.32,3.2
0.000267,-3.28,3.28
0.000268,-3.2,3.28
0.000269,-3.16,3.36
0.00027,-3.12,3.36
0.000271,-3.08,3.36
0.000272,-3,3.44
0.000273,-3,3.44
0.000274,-2.92,3.52
0.000275,-2.88,3.52
0.000276,-2.84,3.6
0.000277,-2.76,3.6
0.000278,-2.72,3.6
0.000279,-2.68,3.68
0.00028,-2.6,3.68
0.000281,-2.56,3.68
0.000282,-2.52,3.68
0.000283,-2.44,3.68
0.000284,-2.4,3.76
0.000285,-2.36,3.84
0.000286,-2.32,3.84
0.000287,-2.28,3.84
0.000288,-2.24,3.92
0.000289,-2.2,3.92
0.00029,-2.12,3.92
0.000291,-2.12,4
0.000292,-2.04,4
0.000293,-2,4
0.000294,-1.92,4.08
0.000295,-1.88,4
0.000296,-1.84,4.08
0.000297,-1.76,4.08
0.000298,-1.72,4.08
0.000299,-1.68,4.08
0.0003,-1.6,4.08
0.000301,-1.52,4.08
0.000302,-1.48,4.16
0.000303,-1.44,4.08
0.000304,-1.36,4.16
0.000305,-1.32,4.16
0.000306,-1.24,4.16
0.000307,-1.2,4.16
0.000308,-1.12,4.16
0.000309,-1.08,4.16
0.00031,-1.08,4.16
0.000311,-1,4.16
0.000312,-0.96,4.16
0.000313,-0.88,4.16
0.000314,-0.88,4.24
0.000315,-0.8,4.24
0.000316,-0.76,4.24
0.000317,-0.68,4.16
0.000318,-0.64,4.16
0.000319,-0.6,4.16
0.00032,-0.52,4.16
0.000321,-0.44,4.16
0.000322,-0.4,4.16
0.000323,-0.32,4.16
0.000324,-0.28,4.16
0.000325,-0.24,4.08
0.000326,-0.16,4.08
0.000327,-0.12,4.08
0.000328,-0.04,4.08
0.000329,0,4.08
0.00033,0.04,4.08
0.000331,0.08,4.08
0.000332,0.12,4.08
0.000333,0.2,4.08
0.000334,0.24,4
0.000335,0.28,4
0.000336,0.32,4
0.000337,0.4,4
0.000338,0.44,4
0.000339,0.52,4
0.00034,0.56,4
0.000341,0.64,3.92
0.000342,0.68,3.92
0.000343,0.72,3.84
0.000344,0.76,3.84
0.000345,0.8,3.84
0.000346,0.84,3.84
0.000347,0.92,3.84
0.000348,0.92,3.76
0.000349,1,3.76
0.00035,1.04,3.68
0.000351,1.08,3.68
0.000352,1.12,3.68
0.000353,1.16,3.6
0.000354,1.2,3.6
0.000355,1.2,3.6
0.000356,1.24,3.6
0.000357,1.28,3.52
0.000358,1.36,3.52
0.000359,1.36,3.44
0.00036,1.44,3.44
0.000361,1.44,3.44
0.000362,1.52,3.36
0.000363,1.52,3.36
0.000364,1.6,3.36
0.000365,1.64,3.28
0.000366,1.68,3.28
0.000367,1.72,3.2
0.000368,1.76,3.2
0.000369,1.8,3.12
0.00037,1.84,3.04
0.000371,1.88,3.04
0.000372,1.88,3.04
0.000373,1.96,2.96
0.000374,1.96,2.88
0.000375,2,2.8
0.000376,2.04,2.8
0.000377,2.08,2.8
0.000378,2.12,2.8
0.000379,2.12,2.72
0.00038,2.2,2.72
0.000381,2.2,2.64
0.000382,2.24,2.56
0.000383,2.28,2.56
0.000384,2.32,2.56
0.000385,2.32,2.48
0.000386,2.36,2.4
0.000387,2.4,2.4
0.000388,2.44,2.32
0.000389,2.44,2.24
0.00039,2.48,2.24
0.000391,2.48,2.16
0.000392,2.52,2.08
0.000393,2.52,2.08
0.000394,2.56,2
0.000395,2.56,2
0.000396,2.6,1.92
0.000397,2.6,1.84
0.000398,2.6,1.76
0.000399,2.64,1.68
0.0004,2.64,1.68
0.000401,2.64,1.68
0.000402,2.64,1.6
0.000403,2.68,1.52
0.000404,2.68,1.52
0.000405,2.72,1.44
0.000406,2.72,1.44
0.000407,2.76,1.36
0.000408,2.76,1.28
0.000409,2.76,1.28
0.00041,2.8,1.2
0.000411,2.84,1.2
0.000412,2.8,1.12
0.000413,2.84,1.04
0.000414,2.84,1.04
0.000415,2.84,1.04
0.000416,2.88,0.96
0.000417,2.84,0.88
0.000418,2.84,0.88
0.000419,2.84,0.8
0.00042,2.88,0.72
0.000421,2.84,0.64
0.000422,2.84,0.64
0.000423,2.84,0.56
0.000424,2.88,0.56
0.000425,2.84,0.4
0.000426,2.84,0.4
0.000427,2.88,0.32
0.000428,2.84,0.24
0.000429,2.84,0.24
0.00043,2.84,0.16
0.000431,2.84,0.16
0.000432,2.84,0.08
0.000433,2.88,0
0.000434,2.88,0
0.000435,2.84,-0.08
0.000436,2.88,-0.08
0.000437,2.88,-0.24
0.000438,2.88,-0.24
0.000439,2.84,-0.24
0.00044,2.84,-0.32
0.000441,2.84,-0.4
0.000442,2.8,-0.48
0.000443,2.8,-0.48
0.000444,2.8,-0.56
0.000445,2.76,-0.64
0.000446,2.76,-0.64
0.000447,2.72,-0.72
0.000448,2.72,-0.72
0.000449,2.72,-0.8
0.00045,2.68,-0.88
0.000451,2.68,-0.88
0.000452,2.64,-0.96
0.000453,2.64,-0.96
0.000454,2.64,-1.04
0.000455,2.6,-1.12
0.000456,2.56,-1.12
0.000457,2.56,-1.2
0.000458,2.56,-1.28
0.000459,2.52,-1.36
0.00046,2.52,-1.36
0.000461,2.48,-1.44
0.000462,2.44,-1.52
0.000463,2.4,-1.6
0.000464,2.4,-1.6
0.000465,2.4,-1.6
0.000466,2.32,-1.68
0.000467,2.32,-1.76
0.000468,2.28,-1.76
0.000469,2.24,-1.76
0.00047,2.2,-1.84
0.000471,2.2,-1.92
0.000472,2.2,-2
0.000473,2.12,-2
0.000474,2.12,-2
0.000475,2.08,-2.08
0.000476,2.08,-2.08
0.000477,2.04,-2.08
0.000478,2,-2.16
0.000479,1.96,-2.24
0.00048,1.96,-2.24
0.000481,1.88,-2.24
0.000482,1.88,-2.32
0.000483,1.84,-2.4
0.000484,1.8,-2.4
0.000485,1.76,-2.48
0.000486,1.68,-2.48
0.000487,1.64,-2.48
0.000488,1.6,-2.56
0.000489,1.56,-2.56
0.00049,1.52,-2.64
0.000491,1.48,-2.64
0.000492,1.44,-2.64
0.000493,1.4,-2.72
0.000494,1.36,-2.72
0.000495,1.32,-2.72
0.000496,1.28,-2.8
0.000497,1.24,-2.8
0.000498,1.24,-2.88
0.000499,1.2,-2.88
0.0005,1.16,-2.96
0.000501,1.12,-2.88
0.000502,1.08,-2.96
0.000503,1.04,-2.96
0.000504,1,-2.96
0.000505,0.96,-3.04
0.000506,0.92,-3.04
0.000507,0.84,-3.04
0.000508,0.8,-3.12
0.000509,0.76,-3.12
0.00051,0.72,-3.12
0.000511,0.72,-3.12
0.000512,0.68,-3.12
0.000513,0.6,-3.2
0.000514,0.56,-3.2
0.000515,0.52,-3.2
0.000516,0.48,-3.2
0.000517,0.48,-3.28
0.000518,0.4,-3.28
0.000519,0.32,-3.28
0.00052,0.28,-3.28
0.000521,0.24,-3.28
0.000522,0.2,-3.28
0.000523,0.12,-3.36
0.000524,0.12,-3.36
0.000525,0.04,-3.36
0.000526,0,-3.36
0.000527,-0.08,-3.44
0.000528,-0.12,-3.36
0.000529,-0.16,-3.36
0.00053,-0.2,-3.36
0.000531,-0.24,-3.44
0.000532,-0.32,-3.44
0.000533,-0.32,-3.44
0.000534,-0.36,-3.44
0.000535,-0.4,-3.44
0.000536,-0.44,-3.44
0.000537,-0.48,-3.44
0.000538,-0.52,-3.44
0.000539,-0.6,-3.52
0.00054,-0.64,-3.52
0.000541,-0.68,-3.44
0.000542,-0.72,-3.52
0.000543,-0.8,-3.52
0.000544,-0.84,-3.44
0.000545,-0.88,-3.44
0.000546,-0.92,-3.52
0.000547,-1,-3.44
0.000548,-1.04,-3.44
0.000549,-1.08,-3.44
0.00055,-1.12,-3.44
0.000551,-1.16,-3.44
0.000552,-1.24,-3.44
0.000553,-1.28,-3.36
0.000554,-1.32,-3.36
0.000555,-1.36,-3.36
0.000556,-1.44,-3.36
0.000557,-1.48,-3.36
0.000558,-1.48,-3.28
0.000559,-1.52,-3.28
0.00056,-1.56,-3.28
0.000561,-1.64,-3.28
0.000562,-1.64,-3.28
0.000563,-1.68,-3.2
0.000564,-1.72,-3.2
0.000565,-1.8,-3.2
0.000566,-1.84,-3.2
0.000567,-1.88,-3.2
0.000568,-1.96,-3.2
0.000569,-2,-3.12
0.00057,-2.04,-3.12
0.000571,-2.12,-3.12
0.000572,-2.16,-3.12
0.000573,-2.2,-3.12
0.000574,-2.24,-3.04
0.000575,-2.28,-3.04
0.000576,-2.32,-3.04
0.000577,-2.36,-2.96
0.000578,-2.36,-2.96
0.000579,-2.44,-2.96
0.00058,-2.44,-2.88
0.000581,-2.52,-2.88
0.000582,-2.52,-2.8
0.000583,-2.52,-2.8
0.000584,-2.56,-2.8
0.000585,-2.6,-2.8
0.000586,-2.64,-2.8
0.000587,-2.68,-2.72
0.000588,-2.76,-2.72
0.000589,-2.76,-2.64
0.00059,-2.8,-2.64
0.000591,-2.88,-2.56
0.000592,-2.88,-2.56
0.000593,-2.92,-2.56
0.000594,-2.96,-2.48
0.000595,-2.96,-2.48
0.000596,-3,-2.4
0.000597,-3.04,-2.4
0.000598,-3.04,-2.4
0.000599,-3.08,-2.32
0.0006,-3.12,-2.32
0.000601,-3.12,-2.24
0.000602,-3.16,-2.16
0.000603,-3.16,-2.16
0.000604,-3.16,-2.16
0.000605,-3.2,-2.08
0.000606,-3.2,-2.08
0.000607,-3.24,-2
0.000608,-3.28,-1.92
0.000609,-3.32,-2
0.00061,-3.32,-1.92
0.000611,-3.32,-1.84
0.000612,-3.36,-1.84
0.000613,-3.4,-1.84
0.000614,-3.4,-1.76
0.000615,-3.44,-1.76
0.000616,-3.44,-1.6
0.000617,-3.52,-1.68
0.000618,-3.52,-1.6
0.000619,-3.56,-1.6
0.00062,-3.56,-1.52
0.000621,-3.56,-1.44
0.000622,-3.6,-1.44
0.000623,-3.6,-1.36
0.000624,-3.64,-1.36
0.000625,-3.64,-1.28
0.000626,-3.64,-1.2
0.000627,-3.68,-1.2
0.000628,-3.72,-1.2
0.000629,-3.72,-1.12
0.00063,-3.76,-1.04
0.000631,-3.76,-0.96
0.000632,-3.76,-0.96
0.000633,-3.8,-0.88
0.000634,-3.8,-0.88
0.000635,-3.8,-0.8
0.000636,-3.84,-0.72
0.000637,-3.8,-0.72
0.000638,-3.84,-0.64
0.000639,-3.84,-0.64
0.00064,-3.84,-0.56
0.000641,-3.88,-0.48
0.000642,-3.84,-0.48
0.000643,-3.88,-0.4
0.000644,-3.84,-0.4
0.000645,-3.84,-0.32
0.000646,-3.84,-0.24
0.000647,-3.84,-0.24
0.000648,-3.84,-0.24
0.000649,-3.84,-0.16
0.00065,-3.84,-0.16
0.000651,-3.84,-0.08
0.000652,-3.84,-0.08
0.000653,-3.84,0
0.000654,-3.84,0.08
0.000655,-3.88,0.08
0.000656,-3.84,0.08
0.000657,-3.84,0.16
0.000658,-3.84,0.16
0.000659,-3.84,0.24
0.00066,-3.84,0.24
0.000661,-3.84,0.32
0.000662,-3.84,0.4
0.000663,-3.84,0.4
0.000664,-3.8,0.48
0.000665,-3.8,0.48
0.000666,-3.76,0.56
0.000667,-3.76,0.64
0.000668,-3.76,0.64
0.000669,-3.76,0.72
0.00067,-3.72,0.72
0.000671,-3.72,0.88
0.000672,-3.72,0.88
0.000673,-3.68,0.88
0.000674,-3.68,0.96
0.000675,-3.64,1.04
0.000676,-3.64,1.04
0.000677,-3.64,1.04
0.000678,-3.6,1.12
0.000679,-3.6,1.2
0.00068,-3.6,1.2
0.000681,-3.6,1.28
0.000682,-3.52,1.28
0.000683,-3.52,1.36
0.000684,-3.48,1.36
0.000685,-3.44,1.44
0.000686,-3.44,1.52
0.000687,-3.4,1.52
0.000688,-3.4,1.52
0.000689,-3.36,1.6
0.00069,-3.32,1.6
0.000691,-3.32,1.68
0.000692,-3.28,1.68
0.000693,-3.28,1.76
0.000694,-3.24,1.76
0.000695,-3.24,1.84
0.000696,-3.2,1.84
0.000697,-3.16,1.84
0.000698,-3.16,1.92
0.000699,-3.12,1.92
0.0007,-3.12,2
0.000701,-3.08,2.08
0.000702,-3.04,2.08
0.000703,-3.04,2.08
0.000704,-3,2.16
0.000705,-2.96,2.16
0.000706,-2.92,2.16
0.000707,-2.88,2.16
0.000708,-2.88,2.24
0.000709,-2.84,2.24
