t,v1,v2
-0.000192,-0.4,0.16
-0.000191,-0.48,0.08
-0.00019,-0.48,0.08
-0.000189,-0.48,0.08
-0.000188,-0.4,0.08
-0.000187,-0.4,0.08
-0.000186,-0.48,0.08
-0.000185,-0.48,0.08
-0.000184,-0.4,0.08
-0.000183,-0.4,0.08
-0.000182,-0.4,0.08
-0.000181,-0.4,0.16
-0.00018,-0.4,0.08
-0.000179,-0.4,0.16
-0.000178,-0.48,0.08
-0.000177,-0.4,0.08
-0.000176,-0.48,0.16
-0.000175,-0.48,0.08
-0.000174,-0.4,0.08
-0.000173,-0.4,0.08
-0.000172,-0.48,0.08
-0.000171,-0.48,0.08
-0.00017,-0.48,0.08
-0.000169,-0.48,0.16
-0.000168,-0.48,0.16
-0.000167,-0.4,0.16
-0.000166,-0.48,0.16
-0.000165,-0.4,0.16
-0.000164,-0.4,0.08
-0.000163,-0.48,0.16
-0.000162,-0.48,0.16
-0.000161,-0.4,0.08
-0.00016,-0.4,0.16
-0.000159,-0.48,0.08
-0.000158,-0.48,0.16
-0.000157,-0.4,0.16
-0.000156,-0.48,0.16
-0.000155,-0.48,0.16
-0.000154,-0.48,0.16
-0.000153,-0.48,0.16
-0.000152,-0.48,0.16
-0.000151,-0.48,0.08
-0.00015,-0.48,0.16
-0.000149,-0.48,0.16
-0.000148,-0.4,0.16
-0.000147,-0.4,0.16
-0.000146,-0.4,0.08
-0.000145,-0.4,0.08
-0.000144,-0.4,0.16
-0.000143,-0.48,0.16
-0.000142,-0.4,0.16
-0.000141,-0.4,0.16
-0.00014,-0.48,0.16
-0.000139,-0.4,0.16
-0.000138,-0.4,0.16
-0.000137,-0.48,0.16
-0.000136,-0.4,0.16
-0.000135,-0.4,0.16
-0.000134,-0.48,0.16
-0.000133,-0.4,0.24
-0.000132,-0.48,0.16
-0.000131,-0.4,0.24
-0.00013,-0.48,0.16
-0.000129,-0.4,0.24
-0.000128,-0.4,0.16
-0.000127,-0.48,0.16
-0.000126,-0.4,0.24
-0.000125,-0.4,0.16
-0.000124,-0.4,0.16
-0.000123,-0.4,0.16
-0.000122,-0.4,0.16
-0.000121,-0.4,0.16
-0.00012,-0.4,0.16
-0.000119,-0.4,0.16
-0.000118,-0.48,0.24
-0.000117,-0.4,0.16
-0.000116,-0.48,0.16
-0.000115,-0.4,0.08
-0.000114,-0.4,0.16
-0.000113,-0.4,0.16
-0.000112,-0.4,0.16
-0.000111,-0.4,0.16
-0.00011,-0.48,0.16
-0.000109,-0.48,0.08
-0.000108,-0.48,0.16
-0.000107,-0.4,0.08
-0.000106,-0.4,0.08
-0.000105,-0.4,0.16
-0.000104,-0.4,0.16
-0.000103,-0.4,0.08
-0.000102,-0.4,0.16
-0.000101,-0.4,0.16
-0.0001,-0.4,0.16
-9.9e-005,-0.4,0.16
-9.8e-005,-0.48,0.08
-9.7e-005,-0.4,0.16
-9.6e-005,-0.4,0.16
-9.5e-005,-0.4,0.16
-9.4e-005,-0.48,0.16
-9.3e-005,-0.48,0.16
-9.2e-005,-0.4,0.16
-9.1e-005,-0.4,0.16
-9e-005,-0.4,0.16
-8.9e-005,-0.4,0.16
-8.8e-005,-0.4,0.16
-8.7e-005,-0.48,0.16
-8.6e-005,-0.4,0.16
-8.5e-005,-0.48,0.16
-8.4e-005,-0.4,0.16
-8.3e-005,-0.4,0.16
-8.2e-005,-0.4,0.16
-8.1e-005,-0.48,0.16
-8e-005,-0.4,0.16
-7.9e-005,-0.4,0.16
-7.8e-005,-0.4,0.08
-7.7e-005,-0.48,0.16
-7.6e-005,-0.4,0.16
-7.5e-005,-0.4,0.16
-7.4e-005,-0.4,0.16
-7.3e-005,-0.4,0.16
-7.2e-005,-0.4,0.16
-7.1e-005,-0.4,0.16
-7e-005,-0.4,0.16
-6.9e-005,-0.4,0.16
-6.8e-005,-0.4,0.16
-6.7e-005,-0.48,0.16
-6.6e-005,-0.48,0.16
-6.5e-005,-0.48,0.08
-6.4e-005,-0.48,0.16
-6.3e-005,-0.48,0.16
-6.2e-005,-0.48,0.16
-6.1e-005,-0.48,0.16
-6e-005,-0.4,0.16
-5.9e-005,-0.4,0.16
-5.8e-005,-0.4,0.16
-5.7e-005,-0.4,0.16
-5.6e-005,-0.4,0.16
-5.5e-005,-0.48,0.16
-5.4e-005,-0.48,0.16
-5.3e-005,-0.48,0.16
-5.2e-005,-0.48,0.16
-5.1e-005,-0.48,0.16
-5e-005,-0.48,0.16
-4.9e-005,-0.48,0.16
-4.8e-005,-0.48,0.24
-4.7e-005,-0.48,0.16
-4.6e-005,-0.48,0.16
-4.5e-005,-0.48,0.16
-4.4e-005,-0.48,0.16
-4.3e-005,-0.48,0.16
-4.2e-005,-0.48,0.16
-4.1e-005,-0.48,0.16
-4e-005,-0.48,0.16
-3.9e-005,-0.48,0.16
-3.8e-005,-0.48,0.16
-3.7e-005,-0.48,0.16
-3.6e-005,-0.48,0.16
-3.5e-005,-0.48,0.08
-3.4e-005,-0.48,0.16
-3.3e-005,-0.48,0.16
-3.2e-005,-0.48,0.16
-3.1e-005,-0.48,0.16
-3e-005,-0.48,0.16
-2.9e-005,-0.48,0.16
-2.8e-005,-0.48,0.08
-2.7e-005,-0.48,0.16
-2.6e-005,-0.48,0.08
-2.5e-005,-0.48,0.16
-2.4e-005,-0.48,0.16
-2.3e-005,-0.4,0.16
-2.2e-005,-0.48,0.16
-2.1e-005,-0.48,0.16
-2e-005,-0.48,0.16
-1.9e-005,-0.4,0.16
-1.8e-005,-0.48,0.16
-1.7e-005,-0.48,0.16
-1.6e-005,-0.48,0.16
-1.5e-005,-0.48,0.16
-1.4e-005,-0.48,0.16
-1.3e-005,-0.48,0.16
-1.2e-005,-0.4,0.16
-1.1e-005,-0.4,0.16
-1e-005,-0.48,0.16
-9e-006,-0.4,0.16
-8e-006,-0.88,-0.4
-7e-006,-6.72,-6.88
-6e-006,-7.2,-7.2
-5e-006,-7.2,-7.2
-4e-006,-7.2,-7.2
-3e-006,-7.2,-7.2
-2e-006,-7.2,-7.12
-1e-006,-7.2,-7.2
-1.0842e-019,-7.2,-7.2
1e-006,-7.2,-7.2
2e-006,-7.28,-7.2
3e-006,-7.28,-7.2
4e-006,-7.28,4.24
5e-006,-7.28,7.28
6e-006,-7.28,7.28
7e-006,-7.2,7.28
8e-006,-7.28,7.28
9e-006,-7.28,7.28
1e-005,-7.28,7.28
1.1e-005,-7.2,7.28
1.2e-005,-7.2,7.36
1.3e-005,-7.2,7.36
1.4e-005,-7.28,7.36
1.5e-005,-7.28,7.36
1.6e-005,-7.28,7.36
1.7e-005,-7.2,7.36
1.8e-005,-7.2,7.28
1.9e-005,-7.28,7.36
2e-005,-7.2,7.36
2.1e-005,-7.2,7.36
2.2e-005,-7.2,7.36
2.3e-005,-7.2,7.36
2.4e-005,-7.2,7.36
2.5e-005,-7.2,7.36
2.6e-005,-7.28,7.36
2.7e-005,-7.2,7.28
2.8e-005,-7.2,7.36
2.9e-005,-7.2,7.36
3e-005,-7.2,7.36
3.1e-005,-7.2,7.36
3.2e-005,-7.28,7.36
3.3e-005,-7.2,7.28
3.4e-005,-7.2,7.36
3.5e-005,-7.2,7.28
3.6e-005,-7.2,7.28
3.7e-005,-7.12,7.36
3.8e-005,-7.2,7.36
3.9e-005,-7.2,7.36
4e-005,-7.2,7.36
4.1e-005,-7.2,7.36
4.2e-005,-7.2,7.28
4.3e-005,-7.2,7.36
4.4e-005,-7.12,7.28
4.5e-005,-7.2,7.36
4.6e-005,-7.2,7.28
4.7e-005,-7.2,7.36
4.8e-005,-7.2,7.36
4.9e-005,-7.2,7.28
5e-005,-7.2,7.28
5.1e-005,-7.12,7.28
5.2e-005,-7.2,7.36
5.3e-005,-7.28,7.28
5.4e-005,-7.2,7.28
5.5e-005,-7.2,7.28
5.6e-005,-7.2,7.28
5.7e-005,-7.2,7.36
5.8e-005,-7.2,7.36
5.9e-005,-7.2,7.28
6e-005,-7.2,7.28
6.1e-005,-7.2,7.28
6.2e-005,-7.2,7.28
6.3e-005,-7.2,7.28
6.4e-005,-7.2,7.28
6.5e-005,-7.2,7.04
6.6e-005,-7.2,2.88
6.7e-005,-7.2,2.48
6.8e-005,-7.12,2.32
6.9e-005,-7.2,2.48
7e-005,-7.2,2.72
7.1e-005,-7.12,2.96
7.2e-005,-7.12,3.36
7.3e-005,-7.2,3.6
7.4e-005,-7.2,3.84
7.5e-005,-7.28,4
7.6e-005,-7.2,4.08
7.7e-005,-7.2,4.16
7.8e-005,-7.2,4.08
7.9e-005,-7.2,4
8e-005,-7.2,3.92
8.1e-005,-7.28,3.76
8.2e-005,-7.2,3.6
8.3e-005,-7.2,3.36
8.4e-005,-7.2,3.2
8.5e-005,-7.2,2.96
8.6e-005,-7.2,2.8
8.7e-005,-7.12,2.64
8.8e-005,-7.2,2.48
8.9e-005,-7.12,2.32
9e-005,-7.2,2.24
9.1e-005,-7.2,2.16
9.2e-005,-7.2,2.08
9.3e-005,-7.12,2.08
9.4e-005,-7.2,2.08
9.5e-005,-7.2,2.08
9.6e-005,-7.2,2.16
9.7e-005,-7.12,2.16
9.8e-005,-7.2,2.24
9.9e-005,-5.28,2.4
0.0001,-5.36,2.48
0.000101,-4.88,2.56
0.000102,-4.48,2.8
0.000103,-4,2.88
0.000104,-3.68,3.04
0.000105,-3.36,3.2
0.000106,-3.12,3.36
0.000107,-2.96,3.52
0.000108,-2.72,3.68
0.000109,-2.56,3.76
0.00011,-2.32,3.92
0.000111,-2.24,4
0.000112,-2.08,4.16
0.000113,-2,4.24
0.000114,-1.92,4.4
0.000115,-1.84,4.48
0.000116,-1.84,4.56
0.000117,-1.76,4.64
0.000118,-1.76,4.72
0.000119,-1.76,4.72
0.00012,-1.76,4.72
0.000121,-1.76,4.72
0.000122,-1.76,4.88
0.000123,-1.84,4.8
0.000124,-1.84,4.88
0.000125,-1.92,4.88
0.000126,-2,4.88
0.000127,-2,4.8
0.000128,-2.08,4.8
0.000129,-2.16,4.72
0.00013,-2.24,4.72
0.000131,-2.32,4.72
0.000132,-2.4,4.64
0.000133,-2.48,4.56
0.000134,-2.48,4.56
0.000135,-2.56,4.48
0.000136,-2.64,4.48
0.000137,-2.72,4.4
0.000138,-2.8,4.24
0.000139,-2.88,4.24
0.00014,-2.96,4.16
0.000141,-3.04,4.08
0.000142,-3.12,4
0.000143,-3.28,3.84
0.000144,-3.36,3.76
0.000145,-3.36,3.68
0.000146,-3.52,3.52
0.000147,-3.52,3.44
0.000148,-3.6,3.44
0.000149,-3.76,3.28
0.00015,-3.76,3.2
0.000151,-3.84,3.12
0.000152,-3.92,2.96
0.000153,-3.92,2.96
0.000154,-4,2.8
0.000155,-4.08,2.72
0.000156,-4.08,2.64
0.000157,-4.16,2.56
0.000158,-4.32,2.4
0.000159,-4.32,2.32
0.00016,-4.4,2.16
0.000161,-4.4,2.08
0.000162,-4.48,2
0.000163,-4.48,2
0.000164,-4.48,1.84
0.000165,-4.56,1.76
0.000166,-4.56,1.68
0.000167,-4.56,1.6
0.000168,-4.64,1.44
0.000169,-4.64,1.36
0.00017,-4.72,1.28
0.000171,-4.72,1.2
0.000172,-4.72,1.04
0.000173,-4.72,0.96
0.000174,-4.72,0.88
0.000175,-4.72,0.72
0.000176,-4.72,0.64
0.000177,-4.72,0.56
0.000178,-4.72,0.48
0.000179,-4.72,0.4
0.00018,-4.72,0.32
0.000181,-4.8,0.16
0.000182,-4.8,0.08
0.000183,-4.8,0
0.000184,-4.8,-0.08
0.000185,-4.8,-0.16
0.000186,-4.72,-0.32
0.000187,-4.72,-0.4
0.000188,-4.72,-0.48
0.000189,-4.72,-0.56
0.00019,-4.64,-0.64
0.000191,-4.64,-0.72
0.000192,-4.64,-0.88
0.000193,-4.64,-0.96
0.000194,-4.56,-1.04
0.000195,-4.56,-1.12
0.000196,-4.48,-1.2
0.000197,-4.4,-1.28
0.000198,-4.4,-1.36
0.000199,-4.4,-1.44
0.0002,-4.32,-1.52
0.000201,-4.24,-1.6
0.000202,-4.24,-1.68
0.000203,-4.16,-1.84
0.000204,-4.08,-1.92
0.000205,-4,-2
0.000206,-4,-2
0.000207,-3.92,-2.16
0.000208,-3.92,-2.24
0.000209,-3.92,-2.32
0.00021,-3.76,-2.4
0.000211,-3.76,-2.48
0.000212,-3.76,-2.48
0.000213,-3.68,-2.64
0.000214,-3.52,-2.64
0.000215,-3.52,-2.72
0.000216,-3.36,-2.8
0.000217,-3.36,-2.88
0.000218,-3.36,-2.88
0.000219,-3.28,-2.96
0.00022,-3.12,-3.04
0.000221,-3.04,-3.04
0.000222,-2.96,-3.12
0.000223,-2.96,-3.2
0.000224,-2.88,-3.2
0.000225,-2.8,-3.28
0.000226,-2.72,-3.36
0.000227,-2.56,-3.44
0.000228,-2.56,-3.44
0.000229,-2.48,-3.44
0.00023,-2.4,-3.52
0.000231,-2.32,-3.6
0.000232,-2.24,-3.6
0.000233,-2.08,-3.6
0.000234,-2.08,-3.68
0.000235,-1.92,-3.68
0.000236,-1.84,-3.68
0.000237,-1.84,-3.68
0.000238,-1.68,-3.76
0.000239,-1.6,-3.76
0.00024,-1.52,-3.76
0.000241,-1.36,-3.76
0.000242,-1.28,-3.84
0.000243,-1.2,-3.84
0.000244,-1.12,-3.84
0.000245,-1.04,-3.84
0.000246,-0.96,-3.92
0.000247,-0.88,-3.84
0.000248,-0.8,-3.84
0.000249,-0.64,-3.84
0.00025,-0.56,-3.84
0.000251,-0.48,-3.84
0.000252,-0.4,-3.84
0.000253,-0.32,-3.76
0.000254,-0.24,-3.76
0.000255,-0.16,-3.76
0.000256,-0.08,-3.76
0.000257,0,-3.68
0.000258,0.08,-3.68
0.000259,0.16,-3.68
0.00026,0.24,-3.68
0.000261,0.4,-3.52
0.000262,0.48,-3.52
0.000263,0.56,-3.52
0.000264,0.64,-3.44
0.000265,0.72,-3.44
0.000266,0.8,-3.36
0.000267,0.96,-3.28
0.000268,1.04,-3.2
0.000269,1.04,-3.28
0.00027,1.12,-3.2
0.000271,1.2,-3.2
0.000272,1.36,-3.12
0.000273,1.36,-3.04
0.000274,1.44,-3.04
0.000275,1.52,-2.96
0.000276,1.6,-2.88
0.000277,1.68,-2.88
0.000278,1.68,-2.72
0.000279,1.76,-2.72
0.00028,1.84,-2.64
0.000281,1.92,-2.64
0.000282,2,-2.48
0.000283,2,-2.48
0.000284,2.16,-2.32
0.000285,2.16,-2.24
0.000286,2.24,-2.24
0.000287,2.32,-2.16
0.000288,2.32,-2.08
0.000289,2.4,-2
0.00029,2.4,-1.92
0.000291,2.48,-1.76
0.000292,2.56,-1.76
0.000293,2.56,-1.6
0.000294,2.64,-1.52
0.000295,2.64,-1.44
0.000296,2.72,-1.36
0.000297,2.72,-1.28
0.000298,2.72,-1.2
0.000299,2.8,-1.12
0.0003,2.8,-1.04
0.000301,2.88,-0.96
0.000302,2.88,-0.88
0.000303,2.88,-0.72
0.000304,2.96,-0.64
0.000305,2.96,-0.64
0.000306,2.96,-0.48
0.000307,2.96,-0.4
0.000308,3.04,-0.32
0.000309,3.04,-0.24
0.00031,3.04,-0.16
0.000311,3.04,0
0.000312,3.12,0.08
0.000313,3.04,0.16
0.000314,3.04,0.24
0.000315,3.12,0.4
0.000316,3.04,0.48
0.000317,3.04,0.56
0.000318,3.04,0.64
0.000319,3.04,0.72
0.00032,3.04,0.88
0.000321,3.04,0.96
0.000322,3.04,1.04
0.000323,3.04,1.2
0.000324,3.04,1.28
0.000325,3.04,1.36
0.000326,3.04,1.44
0.000327,2.96,1.52
0.000328,2.88,1.68
0.000329,2.88,1.68
0.00033,2.88,1.76
0.000331,2.88,1.84
0.000332,2.8,1.92
0.000333,2.8,2
0.000334,2.72,2.08
0.000335,2.72,2.16
0.000336,2.64,2.24
0.000337,2.64,2.32
0.000338,2.56,2.4
0.000339,2.48,2.48
0.00034,2.48,2.56
0.000341,2.4,2.64
0.000342,2.32,2.64
0.000343,2.32,2.72
0.000344,2.24,2.8
0.000345,2.16,2.88
0.000346,2.16,2.96
0.000347,2.08,3.04
0.000348,2,3.12
0.000349,2,3.2
0.00035,1.92,3.2
0.000351,1.84,3.36
0.000352,1.76,3.36
0.000353,1.68,3.44
0.000354,1.6,3.44
0.000355,1.6,3.44
0.000356,1.52,3.52
0.000357,1.36,3.6
0.000358,1.36,3.6
0.000359,1.2,3.6
0.00036,1.12,3.68
0.000361,1.04,3.76
0.000362,0.96,3.76
0.000363,0.88,3.76
0.000364,0.8,3.84
0.000365,0.72,3.84
0.000366,0.64,3.84
0.000367,0.56,3.84
0.000368,0.48,3.92
0.000369,0.4,3.92
0.00037,0.32,4
0.000371,0.32,4
0.000372,0.16,4
0.000373,0.08,4
0.000374,0.08,4
0.000375,0,4.08
0.000376,-0.08,4.08
0.000377,-0.24,4.08
0.000378,-0.32,4.08
0.000379,-0.4,4.08
0.00038,-0.48,4.08
0.000381,-0.56,4.08
0.000382,-0.64,4.08
0.000383,-0.8,4.08
0.000384,-0.88,4.08
0.000385,-0.88,4
0.000386,-1.04,4.08
0.000387,-1.12,4.08
0.000388,-1.2,4
